num_nodes,removal_percent,graph_id,file_graph_id,true_mis,mis_min_degree,mis_random,mis_prob,mis_low_neighbor_prob,mis_prob_model,mis_low_neighbor_prob_model
5,50,223,21,3,3,2.6,3,3,3,3
5,50,224,22,2,2,2.0,2,2,2,2
5,50,225,23,3,3,2.6,3,3,3,3
5,50,226,24,3,3,2.6,3,3,3,3
5,50,227,25,3,3,2.8,3,3,3,3
5,50,228,26,3,3,2.6,3,3,3,3
5,50,229,27,2,2,2.0,2,2,2,2
5,50,230,28,3,3,2.2,3,3,3,3
5,50,231,29,3,3,2.4,3,3,3,3
5,50,232,3,3,3,2.6,3,3,3,3
5,50,233,30,3,3,2.6,3,3,3,3
5,50,234,4,3,3,2.6,3,3,3,3
5,50,235,5,2,2,2.0,2,2,2,2
5,50,236,6,3,3,2.6,3,3,3,3
5,50,237,7,3,3,2.2,3,3,3,3
5,50,238,8,3,3,2.4,3,3,3,3
5,50,239,9,2,2,2.0,2,2,2,2
5,55,240,1,3,3,2.2,3,3,3,3
5,55,241,10,3,3,3.0,3,3,3,3
5,55,242,11,2,2,2.0,2,2,2,2
5,55,243,12,3,3,2.8,3,3,3,3
5,55,244,13,3,3,2.6,3,3,3,3
5,55,245,14,3,3,2.2,3,3,3,3
5,55,246,15,2,2,2.0,2,2,2,2
5,55,247,16,3,3,2.8,3,3,3,3
5,55,248,17,3,3,2.6,3,3,3,3
5,55,249,18,3,3,2.8,3,3,3,3
5,55,250,19,2,2,2.0,2,2,2,2
5,55,251,2,3,3,2.6,3,3,3,3
5,55,252,20,3,3,2.6,3,3,3,3
5,55,253,21,3,3,2.6,3,3,3,3
5,55,254,22,3,3,2.8,3,3,3,3
5,55,255,23,3,3,2.8,3,3,3,3
5,55,256,24,3,3,2.4,3,3,3,3
5,55,257,25,2,2,2.0,2,2,2,2
5,55,258,26,3,3,2.6,3,3,3,3
5,55,259,27,3,3,2.2,3,3,3,3
5,55,260,28,2,2,2.0,2,2,2,2
5,55,261,29,3,3,2.6,3,3,3,3
5,55,262,3,3,3,2.4,3,3,3,3
5,55,263,30,3,3,2.6,3,3,3,3
5,55,264,4,3,3,3.0,3,3,3,3
5,55,265,5,2,2,2.0,2,2,2,2
5,55,266,6,2,2,2.0,2,2,2,2
5,55,267,7,3,3,2.8,3,3,3,3
5,55,268,8,3,3,2.8,3,3,3,3
5,55,269,9,3,3,2.4,3,3,3,3
5,60,270,1,3,3,2.4,3,3,3,3
5,60,271,10,3,3,2.4,3,3,3,3
5,60,272,11,2,2,2.0,2,2,2,2
5,60,273,12,3,3,2.8,3,3,3,3
5,60,274,13,3,3,2.8,3,3,3,3
5,60,275,14,3,3,2.8,3,3,3,3
5,60,276,15,3,3,2.2,3,3,3,3
5,60,277,16,3,3,3.0,3,3,3,3
5,60,278,17,3,3,2.6,3,3,3,3
5,60,279,18,3,3,2.4,3,3,3,3
5,60,280,19,3,3,3.0,3,3,3,3
5,60,281,2,4,4,4.0,4,4,4,4
5,60,282,20,3,3,3.0,3,3,3,3
5,60,283,21,3,3,2.4,3,3,3,3
5,60,284,22,3,3,2.6,3,3,3,3
5,60,285,23,3,3,2.4,3,3,3,3
5,60,286,24,4,4,3.4,4,4,4,4
5,60,287,25,3,3,3.0,3,3,3,3
5,60,288,26,3,3,2.8,3,3,3,3
5,60,289,27,2,2,2.0,2,2,2,2
5,60,290,28,3,3,2.6,3,3,3,3
5,60,291,29,3,3,2.6,3,3,3,3
5,60,292,3,3,3,2.4,3,3,3,3
5,60,293,30,3,3,2.6,3,3,3,3
5,60,294,4,2,2,2.0,2,2,2,2
5,60,295,5,3,3,2.6,3,3,3,3
5,60,296,6,3,3,2.4,3,3,3,3
5,60,297,7,3,3,2.4,3,3,3,3
5,60,298,8,3,3,3.0,3,3,3,3
5,60,299,9,3,3,3.0,3,3,3,3
5,65,300,1,3,3,3.0,3,3,3,3
5,65,301,10,3,3,3.0,3,3,3,3
5,65,302,11,3,3,3.0,3,3,3,3
5,65,303,12,3,3,2.6,3,3,3,3
5,65,304,13,3,3,2.8,3,3,3,3
5,65,305,14,3,3,2.6,3,3,3,3
5,65,306,15,3,3,2.4,3,3,3,3
5,65,307,16,3,3,2.2,3,3,3,3
5,65,308,17,3,3,2.8,3,3,3,3
5,65,309,18,3,3,2.6,3,3,3,3
5,65,310,19,3,3,3.0,3,3,3,3
5,65,311,2,3,3,3.0,3,3,3,3
5,65,312,20,3,3,2.4,3,3,3,3
5,65,313,21,3,3,2.8,3,3,3,3
5,65,314,22,3,3,2.6,3,3,3,3
5,65,315,23,3,3,2.6,3,3,3,3
5,65,316,24,3,3,2.8,3,3,3,3
5,65,317,25,3,3,2.8,3,3,3,3
5,65,318,26,3,3,2.8,3,3,3,3
5,65,319,27,3,3,2.4,3,3,3,3
5,65,320,28,3,3,2.6,3,3,3,3
5,65,321,29,3,3,2.6,3,3,3,3
5,65,322,3,3,3,2.6,3,3,3,3
5,65,323,30,3,3,2.8,3,3,3,3
5,65,324,4,3,3,2.4,3,3,3,3
5,65,325,5,3,3,2.6,3,3,3,3
5,65,326,6,3,3,2.8,3,3,3,3
5,65,327,7,3,3,2.6,3,3,3,3
5,65,328,8,3,3,2.4,3,3,3,3
5,65,329,9,3,3,2.8,3,3,3,3
5,70,330,1,3,3,3.0,3,3,3,3
5,70,331,10,3,3,3.0,3,3,3,3
5,70,332,11,3,3,3.0,3,3,3,3
5,70,333,12,3,3,3.0,3,3,3,3
5,70,334,13,3,3,3.0,3,3,3,3
5,70,335,14,3,3,3.0,3,3,3,3
5,70,336,15,4,4,3.2,4,4,4,4
5,70,337,16,3,3,3.0,3,3,3,3
5,70,338,17,4,4,3.6,4,4,4,4
5,70,339,18,3,3,3.0,3,3,3,3
5,70,340,19,3,3,3.0,3,3,3,3
5,70,341,2,3,3,3.0,3,3,3,3
5,70,342,20,3,3,2.8,3,3,3,3
5,70,343,21,4,4,3.6,4,4,4,4
5,70,344,22,3,3,2.6,3,3,3,3
5,70,345,23,3,3,2.8,3,3,3,3
5,70,346,24,4,4,3.6,4,4,4,4
5,70,347,25,3,3,3.0,3,3,3,3
5,70,348,26,3,3,3.0,3,3,3,3
5,70,349,27,3,3,3.0,3,3,3,3
5,70,350,28,3,3,2.8,3,3,3,3
5,70,351,29,3,3,2.4,3,3,3,3
5,70,352,3,3,3,3.0,3,3,3,3
5,70,353,30,3,3,3.0,3,3,3,3
5,70,354,4,3,3,3.0,3,3,3,3
5,70,355,5,3,3,3.0,3,3,3,3
5,70,356,6,3,3,3.0,3,3,3,3
5,70,357,7,4,4,3.2,4,4,4,4
5,70,358,8,3,3,3.0,3,3,3,3
5,70,359,9,4,4,3.6,4,4,4,4
5,75,360,1,3,3,3.0,3,3,3,3
5,75,361,10,3,3,3.0,3,3,3,3
5,75,362,11,4,4,3.6,4,4,4,4
5,75,363,12,3,3,3.0,3,3,3,3
5,75,364,13,3,3,3.0,3,3,3,3
5,75,365,14,3,3,3.0,3,3,3,3
5,75,366,15,3,3,2.8,3,3,3,3
5,75,367,16,3,3,3.0,3,3,3,3
5,75,368,17,3,3,2.6,3,3,3,3
5,75,369,18,3,3,3.0,3,3,3,3
5,75,370,19,4,4,3.6,4,4,4,4
5,75,371,2,4,4,4.0,4,4,4,4
5,75,372,20,4,4,3.2,4,4,4,4
5,75,373,21,3,3,3.0,3,3,3,3
5,75,374,22,3,3,3.0,3,3,3,3
5,75,375,23,3,3,3.0,3,3,3,3
5,75,376,24,3,3,3.0,3,3,3,3
5,75,377,25,3,3,3.0,3,3,3,3
5,75,378,26,3,3,3.0,3,3,3,3
5,75,379,27,3,3,2.8,3,3,3,3
5,75,380,28,3,3,3.0,3,3,3,3
5,75,381,29,3,3,2.6,3,3,3,3
5,75,382,3,3,3,3.0,3,3,3,3
5,75,383,30,3,3,2.8,3,3,3,3
5,75,384,4,3,3,3.0,3,3,3,3
5,75,385,5,4,4,3.6,4,4,4,4
5,75,386,6,3,3,3.0,3,3,3,3
5,75,387,7,3,3,3.0,3,3,3,3
5,75,388,8,3,3,3.0,3,3,3,3
5,75,389,9,3,3,3.0,3,3,3,3
5,80,390,1,4,4,3.8,4,4,4,4
5,80,391,10,3,3,3.0,3,3,3,3
5,80,392,11,3,3,3.0,3,3,3,3
5,80,393,12,4,4,3.6,4,4,4,4
5,80,394,13,3,3,3.0,3,3,3,3
5,80,395,14,3,3,3.0,3,3,3,3
5,80,396,15,3,3,3.0,3,3,3,3
5,80,397,16,3,3,3.0,3,3,3,3
5,80,398,17,4,4,3.4,4,4,4,4
5,80,399,18,3,3,3.0,3,3,3,3
5,80,400,19,4,4,3.8,4,4,4,4
5,80,401,2,4,4,3.8,4,4,4,4
5,80,402,20,4,4,4.0,4,4,4,4
5,80,403,21,4,4,3.8,4,4,4,4
5,80,404,22,4,4,3.8,4,4,4,4
5,80,405,23,4,4,4.0,4,4,4,4
5,80,406,24,4,4,3.4,4,4,4,4
5,80,407,25,4,4,3.6,4,4,4,4
5,80,408,26,3,3,3.0,3,3,3,3
5,80,409,27,4,4,3.8,4,4,4,4
5,80,410,28,4,4,3.6,4,4,4,4
5,80,411,29,4,4,3.4,4,4,4,4
5,80,412,3,3,3,3.0,3,3,3,3
5,80,413,30,3,3,3.0,3,3,3,3
5,80,414,4,3,3,3.0,3,3,3,3
5,80,415,5,4,4,3.8,4,4,4,4
5,80,416,6,4,4,3.6,4,4,4,4
5,80,417,7,3,3,3.0,3,3,3,3
5,80,418,8,3,3,3.0,3,3,3,3
5,80,419,9,4,4,3.4,4,4,4,4
5,85,420,1,3,3,3.0,3,3,3,3
5,85,421,10,4,4,3.8,4,4,4,4
5,85,422,11,3,3,3.0,3,3,3,3
5,85,423,12,3,3,3.0,3,3,3,3
5,85,424,13,4,4,4.0,4,4,4,4
5,85,425,14,4,4,3.6,4,4,4,4
5,85,426,15,3,3,3.0,3,3,3,3
5,85,427,16,4,4,3.6,4,4,4,4
5,85,428,17,4,4,3.4,4,4,4,4
5,85,429,18,3,3,3.0,3,3,3,3
5,85,430,19,4,4,4.0,4,4,4,4
5,85,431,2,4,4,3.8,4,4,4,4
5,85,432,20,3,3,3.0,3,3,3,3
5,85,433,21,4,4,3.8,4,4,4,4
5,85,434,22,4,4,3.6,4,4,4,4
5,85,435,23,4,4,3.8,4,4,4,4
5,85,436,24,3,3,3.0,3,3,3,3
5,85,437,25,4,4,3.4,4,4,4,4
5,85,438,26,3,3,3.0,3,3,3,3
5,85,439,27,4,4,4.0,4,4,4,4
5,85,440,28,3,3,3.0,3,3,3,3
5,85,441,29,4,4,3.6,4,4,4,4
5,85,442,3,4,4,3.6,4,4,4,4
5,85,443,30,4,4,3.6,4,4,4,4
5,85,444,4,4,4,3.8,4,4,4,4
5,85,445,5,4,4,3.4,4,4,4,4
5,85,446,6,3,3,3.0,3,3,3,3
5,85,447,7,4,4,3.8,4,4,4,4
5,85,448,8,4,4,4.0,4,4,4,4
5,85,449,9,4,4,3.8,4,4,4,4
10,15,450,1,2,2,2.0,2,2,2,2
10,15,451,10,2,2,1.6,2,2,2,2
10,15,452,11,2,2,2.0,2,2,2,2
10,15,453,12,2,2,2.0,2,2,2,2
10,15,454,13,2,2,1.8,2,2,2,2
10,15,455,14,3,2,1.6,3,3,3,3
10,15,456,15,2,2,1.6,2,2,2,2
10,15,457,16,3,3,2.2,3,3,3,3
10,15,458,17,2,2,2.0,2,2,2,2
10,15,459,18,2,2,1.8,2,2,2,2
10,15,460,19,2,2,2.0,2,2,2,2
10,15,461,2,2,2,1.8,2,2,2,2
10,15,462,20,3,3,1.6,3,3,3,3
10,15,463,21,2,2,1.8,2,2,2,2
10,15,464,22,2,2,1.8,2,2,2,2
10,15,465,23,2,2,1.8,2,2,2,2
10,15,466,24,2,2,1.8,2,2,2,2
10,15,467,25,2,2,1.8,2,2,2,2
10,15,468,26,2,2,1.6,2,2,2,2
10,15,469,27,3,3,1.2,3,3,3,3
10,15,470,28,2,2,1.6,2,2,2,2
10,15,471,29,2,2,2.0,2,2,2,2
10,15,472,3,2,2,1.8,2,2,2,2
10,15,473,30,3,3,2.0,3,3,3,3
10,15,474,4,2,2,2.0,2,2,2,2
10,15,475,5,2,2,1.8,2,2,2,2
10,15,476,6,2,2,2.0,2,2,2,2
10,15,477,7,3,3,1.4,3,3,3,3
10,15,478,8,2,2,2.0,2,2,2,2
10,15,479,9,3,3,1.6,3,3,3,3
10,20,480,1,2,2,2.0,2,2,2,2
10,20,481,10,3,3,2.0,3,3,3,3
10,20,482,11,2,2,2.0,2,2,2,2
10,20,483,12,2,2,1.8,2,2,2,2
10,20,484,13,2,2,2.0,2,2,2,2
10,20,485,14,3,3,2.4,3,3,3,3
10,20,486,15,3,3,1.6,3,3,3,3
10,20,487,16,3,2,2.2,3,3,3,3
10,20,488,17,2,2,2.0,2,2,2,2
10,20,489,18,3,3,2.0,3,3,3,3
10,20,490,19,3,2,2.6,3,3,2,2
10,20,491,2,2,2,2.0,2,2,2,2
10,20,492,20,3,3,2.0,3,3,3,3
10,20,493,21,2,2,1.6,2,2,2,2
10,20,494,22,2,2,1.8,2,2,2,2
10,20,495,23,3,3,2.2,3,3,2,2
10,20,496,24,2,2,1.8,2,2,2,2
10,20,497,25,2,2,2.0,2,2,2,2
10,20,498,26,2,2,2.0,2,2,2,2
10,20,499,27,2,2,2.0,2,2,2,2
10,20,500,28,3,2,2.0,3,3,3,3
10,20,501,29,3,3,2.2,3,3,3,3
10,20,502,3,2,2,2.0,2,2,2,2
10,20,503,30,3,3,2.2,3,3,3,3
10,20,504,4,3,3,2.4,3,3,2,3
10,20,505,5,3,2,2.2,3,3,2,3
10,20,506,6,2,2,1.8,2,2,2,2
10,20,507,7,3,3,1.8,3,3,3,3
10,20,508,8,2,2,2.0,2,2,2,2
10,20,509,9,3,3,2.2,3,3,3,3
10,25,510,1,3,3,2.4,3,3,3,3
10,25,511,10,3,3,2.0,3,3,3,3
10,25,512,11,3,2,2.2,3,3,2,2
10,25,513,12,3,3,1.8,3,3,2,3
10,25,514,13,3,3,2.0,3,3,3,3
10,25,515,14,3,3,2.4,3,3,2,2
10,25,516,15,3,3,2.8,3,3,3,3
10,25,517,16,3,3,2.0,3,3,3,3
10,25,518,17,3,3,2.2,3,3,3,3
10,25,519,18,3,3,2.4,2,3,2,3
10,25,520,19,3,3,2.8,3,3,3,3
10,25,521,2,3,3,2.0,3,3,2,3
10,25,522,20,2,2,2.0,2,2,2,2
10,25,523,21,2,2,2.0,2,2,2,2
10,25,524,22,3,3,2.2,3,3,3,3
10,25,525,23,3,2,2.0,3,3,2,2
10,25,526,24,3,2,2.4,3,3,2,3
10,25,527,25,3,2,2.0,3,3,3,3
10,25,528,26,3,3,2.0,3,3,3,3
10,25,529,27,3,3,2.2,3,3,3,3
10,25,530,28,3,3,2.4,3,3,3,3
10,25,531,29,3,3,2.2,3,3,3,3
10,25,532,3,2,2,2.0,2,2,2,2
10,25,533,30,2,2,2.0,2,2,2,2
10,25,534,4,3,3,1.8,3,3,3,3
10,25,535,5,3,3,2.2,3,3,3,3
10,25,536,6,2,2,2.0,2,2,2,2
10,25,537,7,2,2,2.0,2,2,2,2
10,25,538,8,3,3,2.4,3,3,3,3
10,25,539,9,3,3,2.8,3,3,3,3
10,30,540,1,4,4,3.2,4,4,4,4
10,30,541,10,3,3,2.2,3,3,3,3
10,30,542,11,2,2,2.0,2,2,2,2
10,30,543,12,3,3,2.2,3,3,2,2
10,30,544,13,3,3,1.6,3,3,3,3
10,30,545,14,3,2,2.2,3,3,3,3
10,30,546,15,3,3,2.2,3,3,3,3
10,30,547,16,3,3,2.6,3,3,3,3
10,30,548,17,3,3,2.6,3,3,3,3
10,30,549,18,3,3,2.8,3,3,3,3
10,30,550,19,3,3,2.6,3,3,3,3
10,30,551,2,3,3,2.2,3,3,3,3
10,30,552,20,3,3,2.2,3,3,3,3
10,30,553,21,3,3,2.8,3,3,3,3
10,30,554,22,3,3,2.6,3,3,3,3
10,30,555,23,3,3,2.4,3,3,2,3
10,30,556,24,3,3,2.8,3,3,3,3
10,30,557,25,3,3,2.2,3,3,3,3
10,30,558,26,3,3,1.8,3,3,3,3
10,30,559,27,4,4,2.6,4,4,4,4
10,30,560,28,3,3,2.8,3,3,3,3
10,30,561,29,3,3,2.2,3,3,3,3
10,30,562,3,3,2,2.2,3,3,3,3
10,30,563,30,3,3,3.0,3,3,3,3
10,30,564,4,3,3,1.8,3,3,3,3
10,30,565,5,3,3,2.8,3,3,2,3
10,30,566,6,3,3,2.8,3,3,2,3
10,30,567,7,3,3,2.6,3,3,3,3
10,30,568,8,3,3,2.2,3,3,3,3
10,30,569,9,3,3,1.6,3,3,3,3
10,35,570,1,3,3,2.4,3,3,3,3
10,35,571,10,3,3,2.0,3,3,3,3
10,35,572,11,3,3,2.4,3,3,3,3
10,35,573,12,3,3,2.8,3,3,3,3
10,35,574,13,3,3,2.4,3,3,3,3
10,35,575,14,3,3,2.4,3,3,3,3
