Running job on compute-0-01
Requested resources:
  - CPUs: 128
  - GPUs: 
  - Memory: 128000
Total graphs to generate: 1500
Using 384 processes for parallel graph generation.
Saved graph: Nodes=80, Removal=15%, Iteration=2
Saved graph: Nodes=80, Removal=15%, Iteration=35
Saved graph: Nodes=80, Removal=20%, Iteration=10
Saved graph: Nodes=80, Removal=15%, Iteration=40
Saved graph: Nodes=80, Removal=20%, Iteration=20
Saved graph: Nodes=80, Removal=20%, Iteration=13
Saved graph: Nodes=80, Removal=35%, Iteration=39
Saved graph: Nodes=80, Removal=15%, Iteration=38
Saved graph: Nodes=80, Removal=35%, Iteration=40
Saved graph: Nodes=80, Removal=20%, Iteration=6
Saved graph: Nodes=80, Removal=15%, Iteration=11
Saved graph: Nodes=80, Removal=15%, Iteration=39
Saved graph: Nodes=80, Removal=20%, Iteration=16
Saved graph: Nodes=80, Removal=35%, Iteration=44
Saved graph: Nodes=80, Removal=20%, Iteration=18
Saved graph: Nodes=80, Removal=15%, Iteration=43
Saved graph: Nodes=80, Removal=15%, Iteration=15
Saved graph: Nodes=80, Removal=35%, Iteration=30
Saved graph: Nodes=80, Removal=20%, Iteration=22
Saved graph: Nodes=80, Removal=20%, Iteration=82
Saved graph: Nodes=80, Removal=15%, Iteration=44
Saved graph: Nodes=80, Removal=20%, Iteration=3
Saved graph: Nodes=80, Removal=15%, Iteration=50
Saved graph: Nodes=80, Removal=20%, Iteration=31
Saved graph: Nodes=80, Removal=35%, Iteration=59
Saved graph: Nodes=80, Removal=15%, Iteration=53
Saved graph: Nodes=80, Removal=15%, Iteration=56
Saved graph: Nodes=80, Removal=20%, Iteration=26
Saved graph: Nodes=80, Removal=35%, Iteration=51
Saved graph: Nodes=80, Removal=20%, Iteration=7
Saved graph: Nodes=80, Removal=20%, Iteration=30
Saved graph: Nodes=80, Removal=15%, Iteration=59
Saved graph: Nodes=80, Removal=20%, Iteration=93
Saved graph: Nodes=80, Removal=15%, Iteration=46
Saved graph: Nodes=80, Removal=15%, Iteration=57
Saved graph: Nodes=80, Removal=25%, Iteration=6
Saved graph: Nodes=80, Removal=20%, Iteration=44
Saved graph: Nodes=80, Removal=25%, Iteration=1
Saved graph: Nodes=80, Removal=20%, Iteration=15
Saved graph: Nodes=80, Removal=15%, Iteration=49
Saved graph: Nodes=80, Removal=15%, Iteration=47
Saved graph: Nodes=80, Removal=20%, Iteration=50
Saved graph: Nodes=80, Removal=25%, Iteration=5
Saved graph: Nodes=80, Removal=25%, Iteration=2
Saved graph: Nodes=80, Removal=15%, Iteration=66
Saved graph: Nodes=80, Removal=15%, Iteration=51
Saved graph: Nodes=80, Removal=25%, Iteration=14
Saved graph: Nodes=80, Removal=20%, Iteration=51
Saved graph: Nodes=80, Removal=25%, Iteration=13
Saved graph: Nodes=80, Removal=20%, Iteration=45
Saved graph: Nodes=80, Removal=15%, Iteration=58
Saved graph: Nodes=80, Removal=20%, Iteration=25
Saved graph: Nodes=80, Removal=25%, Iteration=7
Saved graph: Nodes=80, Removal=15%, Iteration=52
Saved graph: Nodes=80, Removal=20%, Iteration=47
Saved graph: Nodes=80, Removal=15%, Iteration=54
Saved graph: Nodes=80, Removal=25%, Iteration=9
Saved graph: Nodes=80, Removal=20%, Iteration=39
Saved graph: Nodes=80, Removal=25%, Iteration=15
Saved graph: Nodes=80, Removal=15%, Iteration=55
Saved graph: Nodes=80, Removal=25%, Iteration=12
Saved graph: Nodes=80, Removal=15%, Iteration=62
Saved graph: Nodes=80, Removal=20%, Iteration=48
Saved graph: Nodes=80, Removal=25%, Iteration=3
Saved graph: Nodes=80, Removal=20%, Iteration=42
Saved graph: Nodes=80, Removal=20%, Iteration=43
Saved graph: Nodes=80, Removal=15%, Iteration=60
Saved graph: Nodes=80, Removal=15%, Iteration=61
Saved graph: Nodes=80, Removal=25%, Iteration=8
Saved graph: Nodes=80, Removal=35%, Iteration=93
Saved graph: Nodes=80, Removal=15%, Iteration=65
Saved graph: Nodes=80, Removal=20%, Iteration=49
Saved graph: Nodes=80, Removal=20%, Iteration=38
Saved graph: Nodes=80, Removal=25%, Iteration=37
Saved graph: Nodes=80, Removal=15%, Iteration=64
Saved graph: Nodes=80, Removal=35%, Iteration=100
Saved graph: Nodes=80, Removal=20%, Iteration=60
Saved graph: Nodes=80, Removal=25%, Iteration=4
Saved graph: Nodes=80, Removal=35%, Iteration=96
Saved graph: Nodes=80, Removal=15%, Iteration=63
Saved graph: Nodes=80, Removal=25%, Iteration=58
Saved graph: Nodes=80, Removal=15%, Iteration=72
Saved graph: Nodes=80, Removal=20%, Iteration=65
Saved graph: Nodes=80, Removal=40%, Iteration=4
Saved graph: Nodes=80, Removal=25%, Iteration=20
Saved graph: Nodes=80, Removal=15%, Iteration=78
Saved graph: Nodes=80, Removal=25%, Iteration=11
Saved graph: Nodes=80, Removal=20%, Iteration=40
Saved graph: Nodes=80, Removal=20%, Iteration=37
Saved graph: Nodes=80, Removal=40%, Iteration=14
Saved graph: Nodes=80, Removal=25%, Iteration=10
Saved graph: Nodes=80, Removal=15%, Iteration=74
Saved graph: Nodes=80, Removal=15%, Iteration=68
Saved graph: Nodes=80, Removal=20%, Iteration=33
Saved graph: Nodes=80, Removal=25%, Iteration=18
Saved graph: Nodes=80, Removal=15%, Iteration=70
Saved graph: Nodes=80, Removal=20%, Iteration=59
Saved graph: Nodes=80, Removal=25%, Iteration=73
Saved graph: Nodes=80, Removal=15%, Iteration=67
Saved graph: Nodes=80, Removal=25%, Iteration=16
Saved graph: Nodes=80, Removal=20%, Iteration=57
Saved graph: Nodes=80, Removal=20%, Iteration=34
Saved graph: Nodes=80, Removal=25%, Iteration=17
Saved graph: Nodes=80, Removal=20%, Iteration=53
Saved graph: Nodes=80, Removal=15%, Iteration=76
Saved graph: Nodes=80, Removal=20%, Iteration=58
Saved graph: Nodes=80, Removal=25%, Iteration=28
Saved graph: Nodes=80, Removal=20%, Iteration=69
Saved graph: Nodes=80, Removal=25%, Iteration=19
Saved graph: Nodes=80, Removal=15%, Iteration=73
Saved graph: Nodes=80, Removal=25%, Iteration=75
Saved graph: Nodes=80, Removal=15%, Iteration=79
Saved graph: Nodes=80, Removal=25%, Iteration=25
Saved graph: Nodes=80, Removal=15%, Iteration=81
Saved graph: Nodes=80, Removal=20%, Iteration=55
Saved graph: Nodes=80, Removal=15%, Iteration=85
Saved graph: Nodes=80, Removal=25%, Iteration=22
Saved graph: Nodes=80, Removal=20%, Iteration=52
Saved graph: Nodes=80, Removal=30%, Iteration=4
Saved graph: Nodes=80, Removal=20%, Iteration=61
Saved graph: Nodes=80, Removal=15%, Iteration=80
Saved graph: Nodes=80, Removal=25%, Iteration=29
Saved graph: Nodes=80, Removal=15%, Iteration=83
Saved graph: Nodes=80, Removal=20%, Iteration=62
Saved graph: Nodes=80, Removal=30%, Iteration=6
Saved graph: Nodes=80, Removal=40%, Iteration=46
Saved graph: Nodes=80, Removal=25%, Iteration=21
Saved graph: Nodes=80, Removal=40%, Iteration=39
Saved graph: Nodes=80, Removal=15%, Iteration=89
Saved graph: Nodes=80, Removal=30%, Iteration=3
Saved graph: Nodes=80, Removal=20%, Iteration=56
Saved graph: Nodes=80, Removal=25%, Iteration=45
Saved graph: Nodes=80, Removal=30%, Iteration=13
Saved graph: Nodes=80, Removal=30%, Iteration=1
Saved graph: Nodes=80, Removal=25%, Iteration=23
Saved graph: Nodes=80, Removal=20%, Iteration=63
Saved graph: Nodes=80, Removal=15%, Iteration=86
Saved graph: Nodes=80, Removal=25%, Iteration=41
Saved graph: Nodes=80, Removal=15%, Iteration=95
Saved graph: Nodes=80, Removal=20%, Iteration=66
Saved graph: Nodes=80, Removal=30%, Iteration=2
Saved graph: Nodes=80, Removal=30%, Iteration=14
Saved graph: Nodes=80, Removal=25%, Iteration=26
Saved graph: Nodes=80, Removal=15%, Iteration=82
Saved graph: Nodes=80, Removal=30%, Iteration=5
Saved graph: Nodes=80, Removal=20%, Iteration=64
Saved graph: Nodes=80, Removal=15%, Iteration=98
Saved graph: Nodes=80, Removal=20%, Iteration=80
Saved graph: Nodes=80, Removal=25%, Iteration=30
Saved graph: Nodes=80, Removal=25%, Iteration=33
Saved graph: Nodes=80, Removal=15%, Iteration=93
Saved graph: Nodes=80, Removal=30%, Iteration=21
Saved graph: Nodes=80, Removal=25%, Iteration=24
Saved graph: Nodes=80, Removal=20%, Iteration=77
Saved graph: Nodes=80, Removal=15%, Iteration=84
Saved graph: Nodes=80, Removal=30%, Iteration=7
Saved graph: Nodes=80, Removal=25%, Iteration=35
Saved graph: Nodes=80, Removal=20%, Iteration=84
Saved graph: Nodes=80, Removal=40%, Iteration=74
Saved graph: Nodes=80, Removal=15%, Iteration=88
Saved graph: Nodes=80, Removal=30%, Iteration=20
Saved graph: Nodes=80, Removal=15%, Iteration=91
Saved graph: Nodes=80, Removal=40%, Iteration=61
Saved graph: Nodes=80, Removal=20%, Iteration=79
Saved graph: Nodes=80, Removal=25%, Iteration=36
Saved graph: Nodes=80, Removal=30%, Iteration=10
Saved graph: Nodes=80, Removal=25%, Iteration=31
Saved graph: Nodes=80, Removal=20%, Iteration=81
Saved graph: Nodes=80, Removal=15%, Iteration=96
Saved graph: Nodes=80, Removal=40%, Iteration=71
Saved graph: Nodes=80, Removal=25%, Iteration=38
Saved graph: Nodes=80, Removal=30%, Iteration=9
Saved graph: Nodes=80, Removal=20%, Iteration=71
Saved graph: Nodes=80, Removal=30%, Iteration=25
Saved graph: Nodes=80, Removal=40%, Iteration=69
Saved graph: Nodes=80, Removal=20%, Iteration=73
Saved graph: Nodes=80, Removal=15%, Iteration=92
Saved graph: Nodes=80, Removal=40%, Iteration=98
Saved graph: Nodes=80, Removal=25%, Iteration=53
Saved graph: Nodes=80, Removal=30%, Iteration=11
Saved graph: Nodes=80, Removal=20%, Iteration=74
Saved graph: Nodes=80, Removal=15%, Iteration=99
Saved graph: Nodes=80, Removal=40%, Iteration=88
Saved graph: Nodes=80, Removal=30%, Iteration=8
Saved graph: Nodes=80, Removal=25%, Iteration=40
Saved graph: Nodes=80, Removal=30%, Iteration=16
Saved graph: Nodes=80, Removal=20%, Iteration=72
Saved graph: Nodes=80, Removal=25%, Iteration=52
Saved graph: Nodes=80, Removal=40%, Iteration=96
Saved graph: Nodes=80, Removal=15%, Iteration=100
Saved graph: Nodes=80, Removal=20%, Iteration=76
Saved graph: Nodes=80, Removal=15%, Iteration=97
Saved graph: Nodes=80, Removal=20%, Iteration=75
Saved graph: Nodes=80, Removal=25%, Iteration=39
Saved graph: Nodes=80, Removal=30%, Iteration=28
Saved graph: Nodes=80, Removal=30%, Iteration=18
Saved graph: Nodes=80, Removal=25%, Iteration=32
Saved graph: Nodes=80, Removal=30%, Iteration=82
Saved graph: Nodes=80, Removal=25%, Iteration=48
Saved graph: Nodes=80, Removal=20%, Iteration=85
Saved graph: Nodes=80, Removal=20%, Iteration=86
Saved graph: Nodes=80, Removal=25%, Iteration=27
Saved graph: Nodes=80, Removal=30%, Iteration=12
Saved graph: Nodes=80, Removal=25%, Iteration=42
Saved graph: Nodes=80, Removal=20%, Iteration=78
Saved graph: Nodes=80, Removal=30%, Iteration=19
Saved graph: Nodes=80, Removal=20%, Iteration=87
Saved graph: Nodes=80, Removal=30%, Iteration=22
Saved graph: Nodes=80, Removal=25%, Iteration=55
Saved graph: Nodes=80, Removal=35%, Iteration=2
Saved graph: Nodes=80, Removal=20%, Iteration=70
Saved graph: Nodes=80, Removal=30%, Iteration=17
Saved graph: Nodes=80, Removal=25%, Iteration=44
Saved graph: Nodes=80, Removal=35%, Iteration=4
Saved graph: Nodes=80, Removal=20%, Iteration=68
Saved graph: Nodes=80, Removal=30%, Iteration=15
Saved graph: Nodes=80, Removal=20%, Iteration=83
Saved graph: Nodes=80, Removal=25%, Iteration=34
Saved graph: Nodes=80, Removal=30%, Iteration=23
Saved graph: Nodes=80, Removal=35%, Iteration=3
Saved graph: Nodes=80, Removal=35%, Iteration=11
Saved graph: Nodes=80, Removal=20%, Iteration=94
Saved graph: Nodes=80, Removal=25%, Iteration=59
Saved graph: Nodes=80, Removal=30%, Iteration=24
Saved graph: Nodes=80, Removal=45%, Iteration=40
Saved graph: Nodes=80, Removal=35%, Iteration=5
Saved graph: Nodes=80, Removal=25%, Iteration=47
Saved graph: Nodes=80, Removal=20%, Iteration=89
Saved graph: Nodes=80, Removal=30%, Iteration=26
Saved graph: Nodes=80, Removal=20%, Iteration=100
Saved graph: Nodes=80, Removal=35%, Iteration=18
Saved graph: Nodes=80, Removal=35%, Iteration=7
Saved graph: Nodes=80, Removal=30%, Iteration=41
Saved graph: Nodes=80, Removal=25%, Iteration=43
Saved graph: Nodes=80, Removal=20%, Iteration=96
Saved graph: Nodes=80, Removal=25%, Iteration=46
Saved graph: Nodes=80, Removal=30%, Iteration=36
Saved graph: Nodes=80, Removal=25%, Iteration=49
Saved graph: Nodes=80, Removal=35%, Iteration=10
Saved graph: Nodes=80, Removal=45%, Iteration=60
Saved graph: Nodes=80, Removal=30%, Iteration=29
Saved graph: Nodes=80, Removal=35%, Iteration=1
Saved graph: Nodes=80, Removal=20%, Iteration=98
Saved graph: Nodes=80, Removal=35%, Iteration=12
Saved graph: Nodes=80, Removal=30%, Iteration=35
Saved graph: Nodes=80, Removal=45%, Iteration=51
Saved graph: Nodes=80, Removal=20%, Iteration=88
Saved graph: Nodes=80, Removal=25%, Iteration=57
Saved graph: Nodes=80, Removal=25%, Iteration=50
Saved graph: Nodes=80, Removal=20%, Iteration=92
Saved graph: Nodes=80, Removal=35%, Iteration=9
Saved graph: Nodes=80, Removal=30%, Iteration=27
Saved graph: Nodes=80, Removal=30%, Iteration=33
Saved graph: Nodes=80, Removal=20%, Iteration=90
Saved graph: Nodes=80, Removal=45%, Iteration=76
Saved graph: Nodes=80, Removal=35%, Iteration=32
Saved graph: Nodes=80, Removal=20%, Iteration=91
Saved graph: Nodes=80, Removal=25%, Iteration=51
Saved graph: Nodes=80, Removal=25%, Iteration=54
Saved graph: Nodes=80, Removal=35%, Iteration=14
Saved graph: Nodes=80, Removal=30%, Iteration=30
Saved graph: Nodes=80, Removal=20%, Iteration=95
Saved graph: Nodes=80, Removal=30%, Iteration=31
Saved graph: Nodes=80, Removal=20%, Iteration=97
Saved graph: Nodes=80, Removal=35%, Iteration=17
Saved graph: Nodes=80, Removal=35%, Iteration=13
Saved graph: Nodes=80, Removal=25%, Iteration=56
Saved graph: Nodes=80, Removal=25%, Iteration=60
Saved graph: Nodes=80, Removal=20%, Iteration=99
Saved graph: Nodes=80, Removal=30%, Iteration=32
Saved graph: Nodes=80, Removal=35%, Iteration=6
Saved graph: Nodes=80, Removal=25%, Iteration=71
Saved graph: Nodes=80, Removal=35%, Iteration=8
Saved graph: Nodes=80, Removal=30%, Iteration=37
Saved graph: Nodes=80, Removal=25%, Iteration=72
Saved graph: Nodes=80, Removal=30%, Iteration=34
Saved graph: Nodes=80, Removal=25%, Iteration=61
Saved graph: Nodes=80, Removal=35%, Iteration=20
Saved graph: Nodes=80, Removal=30%, Iteration=38
Saved graph: Nodes=80, Removal=30%, Iteration=40
Saved graph: Nodes=80, Removal=25%, Iteration=62
Saved graph: Nodes=80, Removal=35%, Iteration=23
Saved graph: Nodes=80, Removal=35%, Iteration=25
Saved graph: Nodes=80, Removal=25%, Iteration=64
Saved graph: Nodes=80, Removal=30%, Iteration=53
Saved graph: Nodes=80, Removal=25%, Iteration=67
Saved graph: Nodes=80, Removal=30%, Iteration=39
Saved graph: Nodes=80, Removal=35%, Iteration=27
Saved graph: Nodes=80, Removal=25%, Iteration=63
Saved graph: Nodes=80, Removal=35%, Iteration=80
Saved graph: Nodes=80, Removal=30%, Iteration=44
Saved graph: Nodes=80, Removal=30%, Iteration=48
Saved graph: Nodes=80, Removal=25%, Iteration=65
Saved graph: Nodes=80, Removal=35%, Iteration=16
Saved graph: Nodes=80, Removal=30%, Iteration=47
Saved graph: Nodes=80, Removal=35%, Iteration=15
Saved graph: Nodes=80, Removal=25%, Iteration=66
Saved graph: Nodes=80, Removal=25%, Iteration=85
Saved graph: Nodes=80, Removal=30%, Iteration=43
Saved graph: Nodes=80, Removal=30%, Iteration=57
Saved graph: Nodes=80, Removal=35%, Iteration=28
Saved graph: Nodes=80, Removal=40%, Iteration=3
Saved graph: Nodes=80, Removal=35%, Iteration=26
Saved graph: Nodes=80, Removal=30%, Iteration=42
Saved graph: Nodes=80, Removal=25%, Iteration=69
Saved graph: Nodes=80, Removal=25%, Iteration=84
Saved graph: Nodes=80, Removal=40%, Iteration=1
Saved graph: Nodes=80, Removal=35%, Iteration=29
Saved graph: Nodes=80, Removal=30%, Iteration=46
Saved graph: Nodes=80, Removal=35%, Iteration=41
Saved graph: Nodes=80, Removal=25%, Iteration=68
Saved graph: Nodes=80, Removal=40%, Iteration=8
Saved graph: Nodes=80, Removal=35%, Iteration=21
Saved graph: Nodes=80, Removal=30%, Iteration=45
Saved graph: Nodes=80, Removal=40%, Iteration=2
Saved graph: Nodes=80, Removal=35%, Iteration=24
Saved graph: Nodes=80, Removal=25%, Iteration=86
Saved graph: Nodes=80, Removal=35%, Iteration=22
Saved graph: Nodes=80, Removal=40%, Iteration=12
Saved graph: Nodes=80, Removal=25%, Iteration=87
Saved graph: Nodes=80, Removal=40%, Iteration=9
Saved graph: Nodes=80, Removal=30%, Iteration=60
Saved graph: Nodes=80, Removal=35%, Iteration=19
Saved graph: Nodes=80, Removal=25%, Iteration=70
Saved graph: Nodes=80, Removal=40%, Iteration=7
Saved graph: Nodes=80, Removal=50%, Iteration=39
Saved graph: Nodes=80, Removal=25%, Iteration=79
Saved graph: Nodes=80, Removal=30%, Iteration=50
Saved graph: Nodes=80, Removal=30%, Iteration=49
Saved graph: Nodes=80, Removal=35%, Iteration=43
Saved graph: Nodes=80, Removal=25%, Iteration=78
Saved graph: Nodes=80, Removal=40%, Iteration=18
Saved graph: Nodes=80, Removal=30%, Iteration=56
Saved graph: Nodes=80, Removal=35%, Iteration=34
Saved graph: Nodes=80, Removal=40%, Iteration=6
Saved graph: Nodes=80, Removal=30%, Iteration=51
Saved graph: Nodes=80, Removal=35%, Iteration=37
Saved graph: Nodes=80, Removal=35%, Iteration=45
Saved graph: Nodes=80, Removal=40%, Iteration=11
Saved graph: Nodes=80, Removal=25%, Iteration=74
Saved graph: Nodes=80, Removal=25%, Iteration=76
Saved graph: Nodes=80, Removal=30%, Iteration=67
Saved graph: Nodes=80, Removal=50%, Iteration=54
Saved graph: Nodes=80, Removal=40%, Iteration=17
Saved graph: Nodes=80, Removal=40%, Iteration=16
Saved graph: Nodes=80, Removal=30%, Iteration=55
Saved graph: Nodes=80, Removal=35%, Iteration=47
Saved graph: Nodes=80, Removal=25%, Iteration=77
Saved graph: Nodes=80, Removal=50%, Iteration=51
Saved graph: Nodes=80, Removal=35%, Iteration=36
Saved graph: Nodes=80, Removal=40%, Iteration=5
Saved graph: Nodes=80, Removal=30%, Iteration=62
Saved graph: Nodes=80, Removal=25%, Iteration=88
Saved graph: Nodes=80, Removal=35%, Iteration=42
Saved graph: Nodes=80, Removal=30%, Iteration=63
Saved graph: Nodes=80, Removal=40%, Iteration=13
Saved graph: Nodes=80, Removal=40%, Iteration=10
Saved graph: Nodes=80, Removal=50%, Iteration=71
Saved graph: Nodes=80, Removal=25%, Iteration=80
Saved graph: Nodes=80, Removal=35%, Iteration=31
Saved graph: Nodes=80, Removal=30%, Iteration=54
Saved graph: Nodes=80, Removal=35%, Iteration=50
Saved graph: Nodes=80, Removal=25%, Iteration=83
Saved graph: Nodes=80, Removal=30%, Iteration=52
Saved graph: Nodes=80, Removal=50%, Iteration=70
Saved graph: Nodes=80, Removal=40%, Iteration=26
Saved graph: Nodes=80, Removal=30%, Iteration=65
Saved graph: Nodes=80, Removal=25%, Iteration=81
Saved graph: Nodes=80, Removal=40%, Iteration=24
Saved graph: Nodes=80, Removal=35%, Iteration=46
Saved graph: Nodes=80, Removal=50%, Iteration=78
Saved graph: Nodes=80, Removal=35%, Iteration=33
Saved graph: Nodes=80, Removal=40%, Iteration=28
Saved graph: Nodes=80, Removal=25%, Iteration=100
Saved graph: Nodes=80, Removal=50%, Iteration=86
Saved graph: Nodes=80, Removal=30%, Iteration=58
Saved graph: Nodes=80, Removal=35%, Iteration=56
Saved graph: Nodes=80, Removal=40%, Iteration=29
Saved graph: Nodes=80, Removal=25%, Iteration=82
Saved graph: Nodes=80, Removal=30%, Iteration=61
Saved graph: Nodes=80, Removal=35%, Iteration=38
Saved graph: Nodes=80, Removal=25%, Iteration=99
Saved graph: Nodes=80, Removal=50%, Iteration=97
Saved graph: Nodes=80, Removal=30%, Iteration=59
Saved graph: Nodes=80, Removal=35%, Iteration=49
Saved graph: Nodes=80, Removal=25%, Iteration=91
Saved graph: Nodes=80, Removal=35%, Iteration=52
Saved graph: Nodes=80, Removal=40%, Iteration=27
Saved graph: Nodes=80, Removal=30%, Iteration=70
Saved graph: Nodes=80, Removal=30%, Iteration=76
Saved graph: Nodes=80, Removal=40%, Iteration=20
Saved graph: Nodes=80, Removal=25%, Iteration=90
Saved graph: Nodes=80, Removal=35%, Iteration=62
Saved graph: Nodes=80, Removal=30%, Iteration=73
Saved graph: Nodes=80, Removal=25%, Iteration=92
Saved graph: Nodes=80, Removal=35%, Iteration=48
Saved graph: Nodes=80, Removal=55%, Iteration=11
Saved graph: Nodes=80, Removal=40%, Iteration=15
Saved graph: Nodes=80, Removal=40%, Iteration=36
Saved graph: Nodes=80, Removal=35%, Iteration=60
Saved graph: Nodes=80, Removal=25%, Iteration=89
Saved graph: Nodes=80, Removal=30%, Iteration=74
Saved graph: Nodes=80, Removal=45%, Iteration=1
Saved graph: Nodes=80, Removal=25%, Iteration=94
Saved graph: Nodes=80, Removal=30%, Iteration=80
Saved graph: Nodes=80, Removal=30%, Iteration=66
Saved graph: Nodes=80, Removal=45%, Iteration=3
Saved graph: Nodes=80, Removal=40%, Iteration=25
Saved graph: Nodes=80, Removal=25%, Iteration=93
Saved graph: Nodes=80, Removal=35%, Iteration=63
Saved graph: Nodes=80, Removal=35%, Iteration=64
Saved graph: Nodes=80, Removal=40%, Iteration=37
Saved graph: Nodes=80, Removal=45%, Iteration=5
Saved graph: Nodes=80, Removal=25%, Iteration=95
Saved graph: Nodes=80, Removal=40%, Iteration=40
Saved graph: Nodes=80, Removal=30%, Iteration=79
Saved graph: Nodes=80, Removal=35%, Iteration=55
Saved graph: Nodes=80, Removal=45%, Iteration=2
Saved graph: Nodes=80, Removal=30%, Iteration=64
Saved graph: Nodes=80, Removal=25%, Iteration=98
Saved graph: Nodes=80, Removal=35%, Iteration=53
Saved graph: Nodes=80, Removal=45%, Iteration=11
Saved graph: Nodes=80, Removal=25%, Iteration=97
Saved graph: Nodes=80, Removal=40%, Iteration=19
Saved graph: Nodes=80, Removal=30%, Iteration=83
Saved graph: Nodes=80, Removal=35%, Iteration=69
Saved graph: Nodes=80, Removal=45%, Iteration=10
Saved graph: Nodes=80, Removal=25%, Iteration=96
Saved graph: Nodes=80, Removal=40%, Iteration=38
Saved graph: Nodes=80, Removal=30%, Iteration=69
Saved graph: Nodes=80, Removal=35%, Iteration=68
Saved graph: Nodes=80, Removal=45%, Iteration=8
Saved graph: Nodes=80, Removal=40%, Iteration=23
Saved graph: Nodes=80, Removal=45%, Iteration=14
Saved graph: Nodes=80, Removal=40%, Iteration=21
Saved graph: Nodes=80, Removal=35%, Iteration=54
Saved graph: Nodes=80, Removal=45%, Iteration=4
Saved graph: Nodes=80, Removal=30%, Iteration=68
Saved graph: Nodes=80, Removal=40%, Iteration=30
Saved graph: Nodes=80, Removal=30%, Iteration=71
Saved graph: Nodes=80, Removal=45%, Iteration=18
Saved graph: Nodes=80, Removal=35%, Iteration=57
