Coefficient,Nodes,Trial,Epsilon,Seed,GroundTruth_MIS,Greedy_MIS,Size_S,Oracle_MIS,Improvement
10.0,250000,0,0.025,0,125000,121031,250000,121031,0
5.0,250000,0,0.025,0,125000,121603,250000,121603,0
10.0,250000,0,0.05,0,125000,121031,250000,121031,0
5.0,250000,0,0.05,0,125000,121603,250000,121603,0
10.0,250000,0,0.05,0,125000,121031,250000,121031,0
15.0,250000,0,0.025,0,125000,123617,250000,123617,0
2.0,250000,0,0.025,0,125000,122728,250000,122728,0
10.0,250000,0,0.075,0,125000,121031,250000,121031,0
5.0,250000,0,0.075,0,125000,121603,250000,121603,0
10.0,250000,0,0.075,0,125000,121031,250000,121031,0
15.0,250000,0,0.05,0,125000,123617,250000,123617,0
10.0,250000,0,0.1,0,125000,121031,249867,121031,0
2.0,250000,0,0.05,0,125000,122728,250000,122728,0
5.0,250000,0,0.1,0,125000,121603,249938,121430,-173
10.0,250000,0,0.1,0,125000,121031,249867,121031,0
15.0,250000,0,0.075,0,125000,123617,249998,123615,-2
10.0,250000,0,0.125,0,125000,121031,246730,123391,2360
