Coefficient,Nodes,Trial,Epsilon,Seed,GroundTruth_MIS,Greedy_MIS,Size_S,Oracle_MIS,Improvement
14.0,70000,0,0.025,0,35000,34246,70000,34246,0
15.0,70000,0,0.025,0,35000,34441,70000,34441,0
10.0,70000,0,0.025,0,35000,33911,70000,33911,0
9.0,70000,0,0.025,0,35000,33944,70000,33944,0
5.0,70000,0,0.025,0,35000,34264,70000,34264,0
7.0,70000,0,0.025,0,35000,33335,70000,33335,0
6.0,70000,0,0.025,0,35000,33096,70000,33096,0
12.0,70000,0,0.025,0,35000,33825,70000,33825,0
3.0,70000,0,0.025,0,35000,34455,70000,34455,0
4.0,70000,0,0.025,0,35000,33544,70000,33544,0
11.0,70000,0,0.025,0,35000,34321,70000,34321,0
1.0,70000,0,0.025,0,35171,35171,69999,35170,-1
13.0,70000,0,0.025,0,35000,34316,70000,34316,0
8.0,70000,0,0.025,0,35000,34181,70000,34181,0
2.0,70000,0,0.025,0,35001,34676,70000,34676,0
14.0,70000,0,0.05,0,35000,34246,70000,34246,0
15.0,70000,0,0.05,0,35000,34441,70000,34441,0
10.0,70000,0,0.05,0,35000,33911,70000,33911,0
9.0,70000,0,0.05,0,35000,33944,70000,33944,0
5.0,70000,0,0.05,0,35000,34264,70000,34264,0
7.0,70000,0,0.05,0,35000,33335,70000,33335,0
6.0,70000,0,0.05,0,35000,33096,70000,33096,0
14.0,70000,0,0.075,0,35000,34246,69999,34246,0
12.0,70000,0,0.05,0,35000,33825,70000,33825,0
3.0,70000,0,0.05,0,35000,34455,70000,34455,0
11.0,70000,0,0.05,0,35000,34321,70000,34321,0
4.0,70000,0,0.05,0,35000,33544,70000,33544,0
13.0,70000,0,0.05,0,35000,34316,70000,34316,0
1.0,70000,0,0.05,0,35171,35171,69999,35171,0
15.0,70000,0,0.075,0,35000,34441,70000,34441,0
8.0,70000,0,0.05,0,35000,34181,70000,34181,0
2.0,70000,0,0.05,0,35001,34676,70000,34676,0
14.0,70000,0,0.1,0,35000,34246,69891,34246,0
10.0,70000,0,0.075,0,35000,33911,69999,33910,-1
9.0,70000,0,0.075,0,35000,33944,69999,33943,-1
5.0,70000,0,0.075,0,35000,34264,69999,34263,-1
7.0,70000,0,0.075,0,35000,33335,69999,33335,0
15.0,70000,0,0.1,0,35000,34441,69869,34441,0
6.0,70000,0,0.075,0,35000,33096,69999,33095,-1
12.0,70000,0,0.075,0,35000,33825,69999,33825,0
11.0,70000,0,0.075,0,35000,34321,69999,34320,-1
3.0,70000,0,0.075,0,35000,34455,69999,34454,-1
4.0,70000,0,0.075,0,35000,33544,69998,33542,-2
13.0,70000,0,0.075,0,35000,34316,70000,34316,0
1.0,70000,0,0.075,0,35171,35171,69974,35171,0
8.0,70000,0,0.075,0,35000,34181,69999,34180,-1
14.0,70000,0,0.125,0,35000,34246,67882,35000,754
15.0,70000,0,0.125,0,35000,34441,67446,35000,559
10.0,70000,0,0.1,0,35000,33911,69950,33802,-109
2.0,70000,0,0.075,0,35001,34676,69996,34672,-4
9.0,70000,0,0.1,0,35000,33944,69960,33883,-61
5.0,70000,0,0.1,0,35000,34264,69982,34222,-42
