Coefficient,Nodes,Trial,Epsilon,Seed,GroundTruth_MIS,Greedy_MIS,Size_S,Oracle_MIS,Improvement
1,2500,0,0.025,0,1289,1289,2500,1289,0
1,2500,0,0.05,0,1289,1289,2499,1289,0
1,2500,0,0.075,0,1289,1289,2495,1288,-1
1,2500,0,0.1,0,1289,1289,2491,1288,-1
1,2500,0,0.125,0,1289,1289,2482,1286,-3
1,2500,0,0.15,0,1289,1289,2442,1285,-4
1,2500,0,0.175,0,1289,1289,2397,1286,-3
1,2500,0,0.2,0,1289,1289,2306,1282,-7
1,2500,0,0.225,0,1289,1289,2221,1280,-9
1,2500,0,0.25,0,1289,1289,2157,1283,-6
1,2500,1,0.025,42,1280,1272,2500,1272,0
1,2500,1,0.05,42,1280,1272,2500,1272,0
1,2500,1,0.075,42,1280,1272,2496,1269,-3
1,2500,1,0.1,42,1280,1272,2493,1267,-5
1,2500,1,0.125,42,1280,1272,2482,1260,-12
1,2500,1,0.15,42,1280,1272,2449,1237,-35
1,2500,1,0.175,42,1280,1272,2366,1188,-84
1,2500,1,0.2,42,1280,1272,2269,1272,0
1,2500,1,0.225,42,1280,1272,2153,1270,-2
1,2500,1,0.25,42,1280,1272,2086,1272,0
1,2500,2,0.025,84,1278,1278,2500,1278,0
1,2500,2,0.05,84,1278,1278,2499,1278,0
1,2500,2,0.075,84,1278,1278,2498,1277,-1
1,2500,2,0.1,84,1278,1278,2493,1278,0
1,2500,2,0.125,84,1278,1278,2484,1278,0
1,2500,2,0.15,84,1278,1278,2439,1275,-3
1,2500,2,0.175,84,1278,1278,2395,1277,-1
1,2500,2,0.2,84,1278,1278,2298,1269,-9
1,2500,2,0.225,84,1278,1278,2214,1263,-15
1,2500,2,0.25,84,1278,1278,2161,1266,-12
1,2500,3,0.025,126,1286,1276,2500,1276,0
1,2500,3,0.05,126,1286,1276,2499,1275,-1
1,2500,3,0.075,126,1286,1276,2497,1273,-3
1,2500,3,0.1,126,1286,1276,2496,1272,-4
1,2500,3,0.125,126,1286,1276,2482,1259,-17
1,2500,3,0.15,126,1286,1276,2432,1224,-52
1,2500,3,0.175,126,1286,1276,2377,1192,-84
1,2500,3,0.2,126,1286,1276,2279,1281,5
1,2500,3,0.225,126,1286,1276,2175,1278,2
1,2500,3,0.25,126,1286,1276,2117,1280,4
1,2500,4,0.025,168,1278,1276,2500,1276,0
1,2500,4,0.05,168,1278,1276,2498,1275,-1
1,2500,4,0.075,168,1278,1276,2496,1273,-3
1,2500,4,0.1,168,1278,1276,2490,1270,-6
1,2500,4,0.125,168,1278,1276,2482,1263,-13
1,2500,4,0.15,168,1278,1276,2448,1238,-38
1,2500,4,0.175,168,1278,1276,2387,1208,-68
1,2500,4,0.2,168,1278,1276,2280,1273,-3
1,2500,4,0.225,168,1278,1276,2173,1269,-7
1,2500,4,0.25,168,1278,1276,2110,1272,-4
2,2500,0,0.025,0,1250,1229,2500,1229,0
2,2500,0,0.05,0,1250,1229,2500,1229,0
2,2500,0,0.075,0,1250,1229,2500,1229,0
2,2500,0,0.1,0,1250,1229,2499,1227,-2
2,2500,0,0.125,0,1250,1229,2492,1218,-11
2,2500,0,0.15,0,1250,1229,2468,1191,-38
2,2500,0,0.175,0,1250,1229,2422,1131,-98
2,2500,0,0.2,0,1250,1229,2320,1226,-3
2,2500,0,0.225,0,1250,1229,2159,1226,-3
2,2500,0,0.25,0,1250,1229,1959,1247,18
2,2500,1,0.025,42,1252,1236,2500,1236,0
2,2500,1,0.05,42,1252,1236,2500,1236,0
2,2500,1,0.075,42,1252,1236,2500,1236,0
2,2500,1,0.1,42,1252,1236,2497,1234,-2
2,2500,1,0.125,42,1252,1236,2485,1218,-18
2,2500,1,0.15,42,1252,1236,2464,1193,-43
2,2500,1,0.175,42,1252,1236,2407,1116,-120
2,2500,1,0.2,42,1252,1236,2287,1232,-4
2,2500,1,0.225,42,1252,1236,2117,1231,-5
2,2500,1,0.25,42,1252,1236,1931,1248,12
2,2500,2,0.025,84,1250,1231,2500,1231,0
2,2500,2,0.05,84,1250,1231,2500,1231,0
2,2500,2,0.075,84,1250,1231,2500,1231,0
2,2500,2,0.1,84,1250,1231,2500,1231,0
2,2500,2,0.125,84,1250,1231,2495,1225,-6
2,2500,2,0.15,84,1250,1231,2477,1200,-31
2,2500,2,0.175,84,1250,1231,2411,1122,-109
2,2500,2,0.2,84,1250,1231,2310,1232,1
2,2500,2,0.225,84,1250,1231,2164,1231,0
2,2500,2,0.25,84,1250,1231,1975,1249,18
2,2500,3,0.025,126,1251,1233,2500,1233,0
2,2500,3,0.05,126,1251,1233,2500,1233,0
2,2500,3,0.075,126,1251,1233,2500,1233,0
2,2500,3,0.1,126,1251,1233,2497,1230,-3
2,2500,3,0.125,126,1251,1233,2488,1222,-11
2,2500,3,0.15,126,1251,1233,2468,1199,-34
2,2500,3,0.175,126,1251,1233,2409,1125,-108
2,2500,3,0.2,126,1251,1233,2311,1225,-8
2,2500,3,0.225,126,1251,1233,2157,1226,-7
2,2500,3,0.25,126,1251,1233,1917,1245,12
2,2500,4,0.025,168,1251,1240,2500,1240,0
2,2500,4,0.05,168,1251,1240,2500,1240,0
2,2500,4,0.075,168,1251,1240,2500,1240,0
2,2500,4,0.1,168,1251,1240,2500,1240,0
2,2500,4,0.125,168,1251,1240,2493,1240,0
2,2500,4,0.15,168,1251,1240,2474,1240,0
2,2500,4,0.175,168,1251,1240,2414,1239,-1
2,2500,4,0.2,168,1251,1240,2303,1250,10
2,2500,4,0.225,168,1251,1240,2156,1251,11
2,2500,4,0.25,168,1251,1240,1956,1249,9
3,2500,0,0.025,0,1250,1221,2500,1221,0
3,2500,0,0.05,0,1250,1221,2500,1221,0
3,2500,0,0.075,0,1250,1221,2500,1221,0
3,2500,0,0.1,0,1250,1221,2500,1221,0
3,2500,0,0.125,0,1250,1221,2492,1213,-8
3,2500,0,0.15,0,1250,1221,2466,1173,-48
3,2500,0,0.175,0,1250,1221,2403,1213,-8
3,2500,0,0.2,0,1250,1221,2269,1246,25
3,2500,0,0.225,0,1250,1221,2063,1249,28
3,2500,0,0.25,0,1250,1221,1793,1248,27
3,2500,1,0.025,42,1250,1200,2500,1200,0
3,2500,1,0.05,42,1250,1200,2500,1200,0
3,2500,1,0.075,42,1250,1200,2500,1200,0
3,2500,1,0.1,42,1250,1200,2499,1199,-1
3,2500,1,0.125,42,1250,1200,2493,1188,-12
3,2500,1,0.15,42,1250,1200,2469,1153,-47
3,2500,1,0.175,42,1250,1200,2399,1194,-6
3,2500,1,0.2,42,1250,1200,2251,1244,44
3,2500,1,0.225,42,1250,1200,2029,1248,48
3,2500,1,0.25,42,1250,1200,1780,1250,50
3,2500,2,0.025,84,1250,1213,2500,1213,0
3,2500,2,0.05,84,1250,1213,2500,1213,0
3,2500,2,0.075,84,1250,1213,2500,1213,0
3,2500,2,0.1,84,1250,1213,2499,1212,-1
3,2500,2,0.125,84,1250,1213,2497,1210,-3
3,2500,2,0.15,84,1250,1213,2472,1142,-71
3,2500,2,0.175,84,1250,1213,2397,1226,13
3,2500,2,0.2,84,1250,1213,2266,1244,31
3,2500,2,0.225,84,1250,1213,2076,1250,37
3,2500,2,0.25,84,1250,1213,1810,1249,36
3,2500,3,0.025,126,1250,1224,2500,1224,0
3,2500,3,0.05,126,1250,1224,2500,1224,0
3,2500,3,0.075,126,1250,1224,2500,1224,0
3,2500,3,0.1,126,1250,1224,2499,1223,-1
3,2500,3,0.125,126,1250,1224,2492,1214,-10
3,2500,3,0.15,126,1250,1224,2469,1146,-78
3,2500,3,0.175,126,1250,1224,2396,1090,-134
3,2500,3,0.2,126,1250,1224,2267,1244,20
3,2500,3,0.225,126,1250,1224,2051,1249,25
3,2500,3,0.25,126,1250,1224,1815,1250,26
3,2500,4,0.025,168,1250,1228,2500,1228,0
3,2500,4,0.05,168,1250,1228,2500,1228,0
3,2500,4,0.075,168,1250,1228,2500,1228,0
3,2500,4,0.1,168,1250,1228,2500,1228,0
3,2500,4,0.125,168,1250,1228,2495,1224,-4
3,2500,4,0.15,168,1250,1228,2478,1202,-26
3,2500,4,0.175,168,1250,1228,2419,1220,-8
3,2500,4,0.2,168,1250,1228,2280,1220,-8
3,2500,4,0.225,168,1250,1228,2036,1250,22
3,2500,4,0.25,168,1250,1228,1776,1249,21
4,2500,0,0.025,0,1250,1190,2500,1190,0
4,2500,0,0.05,0,1250,1190,2500,1190,0
4,2500,0,0.075,0,1250,1190,2500,1190,0
4,2500,0,0.1,0,1250,1190,2500,1190,0
4,2500,0,0.125,0,1250,1190,2492,1183,-7
4,2500,0,0.15,0,1250,1190,2460,1099,-91
4,2500,0,0.175,0,1250,1190,2394,1245,55
4,2500,0,0.2,0,1250,1190,2198,1250,60
4,2500,0,0.225,0,1250,1190,1961,1250,60
4,2500,0,0.25,0,1250,1190,1662,1249,59
4,2500,1,0.025,42,1250,1181,2500,1181,0
4,2500,1,0.05,42,1250,1181,2500,1181,0
4,2500,1,0.075,42,1250,1181,2500,1181,0
4,2500,1,0.1,42,1250,1181,2500,1181,0
4,2500,1,0.125,42,1250,1181,2493,1169,-12
4,2500,1,0.15,42,1250,1181,2473,1148,-33
4,2500,1,0.175,42,1250,1181,2375,1233,52
4,2500,1,0.2,42,1250,1181,2178,1248,67
4,2500,1,0.225,42,1250,1181,1933,1249,68
4,2500,1,0.25,42,1250,1181,1666,1249,68
4,2500,2,0.025,84,1250,1201,2500,1201,0
4,2500,2,0.05,84,1250,1201,2500,1201,0
4,2500,2,0.075,84,1250,1201,2500,1201,0
4,2500,2,0.1,84,1250,1201,2500,1201,0
4,2500,2,0.125,84,1250,1201,2498,1199,-2
4,2500,2,0.15,84,1250,1201,2472,1115,-86
4,2500,2,0.175,84,1250,1201,2400,1197,-4
4,2500,2,0.2,84,1250,1201,2193,1250,49
4,2500,2,0.225,84,1250,1201,1989,1250,49
4,2500,2,0.25,84,1250,1201,1683,1249,48
4,2500,3,0.025,126,1250,1210,2500,1210,0
4,2500,3,0.05,126,1250,1210,2500,1210,0
4,2500,3,0.075,126,1250,1210,2500,1210,0
4,2500,3,0.1,126,1250,1210,2499,1209,-1
4,2500,3,0.125,126,1250,1210,2492,1199,-11
4,2500,3,0.15,126,1250,1210,2468,1165,-45
4,2500,3,0.175,126,1250,1210,2359,1152,-58
4,2500,3,0.2,126,1250,1210,2202,1242,32
4,2500,3,0.225,126,1250,1210,1968,1250,40
4,2500,3,0.25,126,1250,1210,1692,1250,40
4,2500,4,0.025,168,1250,1226,2500,1226,0
4,2500,4,0.05,168,1250,1226,2500,1226,0
4,2500,4,0.075,168,1250,1226,2500,1226,0
4,2500,4,0.1,168,1250,1226,2499,1225,-1
4,2500,4,0.125,168,1250,1226,2494,1220,-6
