Coefficient,Nodes,Trial,Epsilon,Seed,GroundTruth_MIS,Greedy_MIS,Size_S,Oracle_MIS,Improvement
1.0,85000,0,0.025,0,42665,42665,85000,42665,0
2.0,85000,0,0.025,0,42503,40372,85000,40372,0
1.0,85000,0,0.05,0,42665,42665,84999,42665,0
2.0,85000,0,0.05,0,42503,40372,85000,40372,0
1.0,85000,0,0.075,0,42665,42665,84984,42665,0
2.0,85000,0,0.075,0,42503,40372,84995,40367,-5
2.0,85000,0,0.075,0,42503,40372,84995,40367,-5
5.0,85000,0,0.025,0,42500,42072,85000,42072,0
4.0,85000,0,0.025,0,42500,41270,85000,41270,0
2.0,85000,0,0.1,0,42503,40372,84959,40258,-114
6.0,85000,0,0.025,0,42500,41702,85000,41702,0
1.0,85000,0,0.1,0,42665,42665,84896,42661,-4
2.0,85000,0,0.1,0,42503,40372,84959,40258,-114
7.0,85000,0,0.025,0,42500,41479,85000,41479,0
5.0,85000,0,0.05,0,42500,42072,85000,42072,0
8.0,85000,0,0.025,0,42500,41263,85000,41263,0
6.0,85000,0,0.05,0,42500,41702,85000,41702,0
2.0,85000,0,0.125,0,42503,40372,84757,39689,-683
4.0,85000,0,0.05,0,42500,41270,85000,41270,0
9.0,85000,0,0.025,0,42500,41536,85000,41536,0
5.0,85000,0,0.075,0,42500,42072,85000,42072,0
7.0,85000,0,0.05,0,42500,41479,85000,41479,0
2.0,85000,0,0.125,0,42503,40372,84757,39689,-683
8.0,85000,0,0.05,0,42500,41263,85000,41263,0
1.0,85000,0,0.125,0,42665,42665,84587,42659,-6
9.0,85000,0,0.05,0,42500,41536,85000,41536,0
6.0,85000,0,0.075,0,42500,41702,84999,41701,-1
5.0,85000,0,0.1,0,42500,42072,84974,42034,-38
2.0,85000,0,0.15,0,42503,40372,83839,39991,-381
10.0,85000,0,0.025,0,42500,41915,85000,41915,0
15.0,85000,0,0.025,0,42500,41059,85000,41059,0
11.0,85000,0,0.025,0,42500,41795,85000,41795,0
12.0,85000,0,0.025,0,42500,42184,85000,42184,0
13.0,85000,0,0.025,0,42500,41851,85000,41851,0
14.0,85000,0,0.025,0,42500,41540,85000,41540,0
8.0,85000,0,0.075,0,42500,41263,85000,41263,0
7.0,85000,0,0.075,0,42500,41479,85000,41479,0
4.0,85000,0,0.075,0,42500,41270,84999,41260,-10
2.0,85000,0,0.15,0,42503,40372,83839,39991,-381
9.0,85000,0,0.075,0,42500,41536,85000,41536,0
5.0,85000,0,0.125,0,42500,42072,84684,41650,-422
15.0,85000,0,0.05,0,42500,41059,85000,41059,0
10.0,85000,0,0.05,0,42500,41915,85000,41915,0
11.0,85000,0,0.05,0,42500,41795,85000,41795,0
12.0,85000,0,0.05,0,42500,42184,85000,42184,0
13.0,85000,0,0.05,0,42500,41851,85000,41851,0
14.0,85000,0,0.05,0,42500,41540,85000,41540,0
8.0,85000,0,0.1,0,42500,41263,84983,41246,-17
6.0,85000,0,0.1,0,42500,41702,84978,41664,-38
2.0,85000,0,0.175,0,42503,40372,81893,40053,-319
1.0,85000,0,0.15,0,42665,42665,83571,42646,-19
9.0,85000,0,0.1,0,42500,41536,84969,41505,-31
7.0,85000,0,0.1,0,42500,41479,84979,41439,-40
15.0,85000,0,0.075,0,42500,41059,85000,41059,0
10.0,85000,0,0.075,0,42500,41915,85000,41915,0
11.0,85000,0,0.075,0,42500,41795,85000,41795,0
5.0,85000,0,0.15,0,42500,42072,82859,41832,-240
12.0,85000,0,0.075,0,42500,42184,85000,42184,0
13.0,85000,0,0.075,0,42500,41851,85000,41851,0
14.0,85000,0,0.075,0,42500,41540,84999,41539,-1
8.0,85000,0,0.125,0,42500,41263,84382,41181,-82
2.0,85000,0,0.175,0,42503,40372,81893,40053,-319
4.0,85000,0,0.1,0,42500,41270,84980,41241,-29
9.0,85000,0,0.125,0,42500,41536,84261,41514,-22
6.0,85000,0,0.125,0,42500,41702,84623,41061,-641
10.0,85000,0,0.1,0,42500,41915,84963,41878,-37
15.0,85000,0,0.1,0,42500,41059,84885,42080,1021
11.0,85000,0,0.1,0,42500,41795,84957,41716,-79
12.0,85000,0,0.1,0,42500,42184,84943,42087,-97
14.0,85000,0,0.1,0,42500,41540,84918,40629,-911
13.0,85000,0,0.1,0,42500,41851,84929,41781,-70
5.0,85000,0,0.175,0,42500,42072,77287,42500,428
2.0,85000,0,0.2,0,42503,40372,76786,42175,1803
8.0,85000,0,0.15,0,42500,41263,80340,42500,1237
7.0,85000,0,0.125,0,42500,41479,84542,41614,135
9.0,85000,0,0.15,0,42500,41536,79262,42500,964
1.0,85000,0,0.175,0,42665,42665,82371,42637,-28
2.0,85000,0,0.2,0,42503,40372,76786,42175,1803
10.0,85000,0,0.125,0,42500,41915,84067,41494,-421
15.0,85000,0,0.125,0,42500,41059,82485,42500,1441
12.0,85000,0,0.125,0,42500,42184,83609,42229,45
11.0,85000,0,0.125,0,42500,41795,83827,42225,430
13.0,85000,0,0.125,0,42500,41851,83266,42457,606
14.0,85000,0,0.125,0,42500,41540,82894,42454,914
5.0,85000,0,0.2,0,42500,42072,65815,42500,428
8.0,85000,0,0.175,0,42500,41263,69536,42500,1237
6.0,85000,0,0.15,0,42500,41702,82182,42144,442
4.0,85000,0,0.125,0,42500,41270,84737,40872,-398
9.0,85000,0,0.175,0,42500,41536,66153,42500,964
2.0,85000,0,0.225,0,42503,40372,69665,42457,2085
7.0,85000,0,0.15,0,42500,41479,81316,42430,951
10.0,85000,0,0.15,0,42500,41915,77876,42500,585
15.0,85000,0,0.15,0,42500,41059,69023,42500,1441
12.0,85000,0,0.15,0,42500,42184,74756,42500,316
11.0,85000,0,0.15,0,42500,41795,76422,42500,705
13.0,85000,0,0.15,0,42500,41851,72940,42500,649
14.0,85000,0,0.15,0,42500,41540,71071,42500,960
8.0,85000,0,0.2,0,42500,41263,54432,42500,1237
5.0,85000,0,0.225,0,42500,42072,54331,42500,428
2.0,85000,0,0.225,0,42503,40372,69665,42457,2085
9.0,85000,0,0.2,0,42500,41536,51784,42500,964
1.0,85000,0,0.2,0,42665,42665,78740,42594,-71
15.0,85000,0,0.175,0,42500,41059,50937,42500,1441
10.0,85000,0,0.175,0,42500,41915,63261,42500,585
12.0,85000,0,0.175,0,42500,42184,57841,42500,316
11.0,85000,0,0.175,0,42500,41795,60840,42500,705
13.0,85000,0,0.175,0,42500,41851,55115,42500,649
14.0,85000,0,0.175,0,42500,41540,52943,42500,960
6.0,85000,0,0.175,0,42500,41702,74288,42500,798
8.0,85000,0,0.225,0,42500,41263,45677,42500,1237
5.0,85000,0,0.25,0,42500,42072,46365,42495,423
2.0,85000,0,0.25,0,42503,40372,62168,42468,2096
7.0,85000,0,0.175,0,42500,41479,72313,42500,1021
4.0,85000,0,0.15,0,42500,41270,83376,41178,-92
9.0,85000,0,0.225,0,42500,41536,44457,42500,964
15.0,85000,0,0.2,0,42500,41059,43486,42500,1441
10.0,85000,0,0.2,0,42500,41915,49259,42500,585
12.0,85000,0,0.2,0,42500,42184,45912,42500,316
11.0,85000,0,0.2,0,42500,41795,47284,42500,705
14.0,85000,0,0.2,0,42500,41540,44022,42500,960
8.0,85000,0,0.25,0,42500,41263,42996,42500,1237
13.0,85000,0,0.2,0,42500,41851,44808,42500,649
5.0,85000,1,0.025,42,42500,41814,85000,41814,0
2.0,85000,0,0.25,0,42503,40372,62168,42468,2096
9.0,85000,0,0.25,0,42500,41536,42706,42499,963
6.0,85000,0,0.2,0,42500,41702,62002,42500,798
15.0,85000,0,0.225,0,42500,41059,42544,42500,1441
10.0,85000,0,0.225,0,42500,41915,43648,42500,585
7.0,85000,0,0.2,0,42500,41479,58352,42500,1021
12.0,85000,0,0.225,0,42500,42184,42842,42500,316
11.0,85000,0,0.225,0,42500,41795,43133,42500,705
13.0,85000,0,0.225,0,42500,41851,42678,42500,649
14.0,85000,0,0.225,0,42500,41540,42579,42500,960
1.0,85000,0,0.225,0,42665,42665,74307,42548,-117
2.0,85000,1,0.025,42,42501,39701,85000,39701,0
8.0,85000,1,0.025,42,42500,41528,85000,41528,0
5.0,85000,1,0.05,42,42500,41814,85000,41814,0
9.0,85000,1,0.025,42,42500,40486,85000,40486,0
4.0,85000,0,0.175,0,42500,41270,79369,42391,1121
15.0,85000,0,0.25,0,42500,41059,42501,42500,1441
10.0,85000,0,0.25,0,42500,41915,42581,42498,583
12.0,85000,0,0.25,0,42500,42184,42513,42500,316
11.0,85000,0,0.25,0,42500,41795,42536,42500,705
13.0,85000,0,0.25,0,42500,41851,42510,42500,649
14.0,85000,0,0.25,0,42500,41540,42502,42500,960
2.0,85000,1,0.025,42,42501,39701,85000,39701,0
8.0,85000,1,0.05,42,42500,41528,85000,41528,0
6.0,85000,0,0.225,0,42500,41702,50444,42499,797
7.0,85000,0,0.225,0,42500,41479,47600,42500,1021
5.0,85000,1,0.075,42,42500,41814,84999,41813,-1
9.0,85000,1,0.05,42,42500,40486,85000,40486,0
2.0,85000,1,0.05,42,42501,39701,85000,39701,0
15.0,85000,1,0.025,42,42500,41722,85000,41722,0
10.0,85000,1,0.025,42,42500,41967,85000,41967,0
12.0,85000,1,0.025,42,42500,41953,85000,41953,0
11.0,85000,1,0.025,42,42500,40721,85000,40721,0
13.0,85000,1,0.025,42,42500,41292,85000,41292,0
14.0,85000,1,0.025,42,42500,41682,85000,41682,0
1.0,85000,0,0.25,0,42665,42665,68648,42469,-196
8.0,85000,1,0.075,42,42500,41528,85000,41528,0
9.0,85000,1,0.075,42,42500,40486,85000,40486,0
5.0,85000,1,0.1,42,42500,41814,84988,41791,-23
6.0,85000,0,0.25,0,42500,41702,44531,42498,796
2.0,85000,1,0.05,42,42501,39701,85000,39701,0
7.0,85000,0,0.25,0,42500,41479,43551,42500,1021
4.0,85000,0,0.2,0,42500,41270,69716,42499,1229
10.0,85000,1,0.05,42,42500,41967,85000,41967,0
15.0,85000,1,0.05,42,42500,41722,85000,41722,0
12.0,85000,1,0.05,42,42500,41953,85000,41953,0
11.0,85000,1,0.05,42,42500,40721,85000,40721,0
13.0,85000,1,0.05,42,42500,41292,85000,41292,0
14.0,85000,1,0.05,42,42500,41682,85000,41682,0
8.0,85000,1,0.1,42,42500,41528,84978,41528,0
2.0,85000,1,0.075,42,42501,39701,84996,39701,0
9.0,85000,1,0.1,42,42500,40486,84973,40376,-110
5.0,85000,1,0.125,42,42500,41814,84726,41417,-397
11.0,85000,1,0.075,42,42500,40721,85000,40721,0
10.0,85000,1,0.075,42,42500,41967,85000,41967,0
12.0,85000,1,0.075,42,42500,41953,85000,41953,0
15.0,85000,1,0.075,42,42500,41722,84998,41720,-2
13.0,85000,1,0.075,42,42500,41292,84999,41292,0
14.0,85000,1,0.075,42,42500,41682,84999,41681,-1
6.0,85000,1,0.025,42,42500,41799,85000,41799,0
8.0,85000,1,0.125,42,42500,41528,84493,41528,0
7.0,85000,1,0.025,42,42500,41456,85000,41456,0
1.0,85000,1,0.025,42,42670,42670,85000,42670,0
2.0,85000,1,0.075,42,42501,39701,84996,39701,0
9.0,85000,1,0.125,42,42500,40486,84330,41961,1475
5.0,85000,1,0.15,42,42500,41814,82987,41998,184
11.0,85000,1,0.1,42,42500,40721,84961,40612,-109
12.0,85000,1,0.1,42,42500,41953,84945,41780,-173
10.0,85000,1,0.1,42,42500,41967,84961,41967,0
4.0,85000,0,0.225,0,42500,41270,59058,42498,1228
15.0,85000,1,0.1,42,42500,41722,84913,41530,-192
