Coefficient,Nodes,Trial,Epsilon,Seed,GroundTruth_MIS,Greedy_MIS,Size_S,Oracle_MIS,Improvement
5,5000,3,0.25,126,2500,2445,3072,2500,55
5,5000,4,0.05,168,2500,2456,5000,2456,0
5,5000,4,0.1,168,2500,2456,4999,2447,-9
5,5000,4,0.15,168,2500,2456,4917,2290,-166
5,5000,4,0.2,168,2500,2456,4216,2500,44
5,5000,4,0.25,168,2500,2456,3030,2500,44
6,5000,0,0.05,0,2500,2458,5000,2458,0
6,5000,0,0.1,0,2500,2458,4999,2458,0
6,5000,0,0.15,0,2500,2458,4885,2480,22
6,5000,0,0.2,0,2500,2458,3972,2500,42
6,5000,0,0.25,0,2500,2458,2843,2500,42
6,5000,1,0.05,42,2500,2500,5000,2500,0
6,5000,1,0.1,42,2500,2500,5000,2500,0
6,5000,1,0.15,42,2500,2500,4912,2393,-107
6,5000,1,0.2,42,2500,2500,4043,2500,0
6,5000,1,0.25,42,2500,2500,2861,2500,0
6,5000,2,0.05,84,2500,2406,5000,2406,0
6,5000,2,0.1,84,2500,2406,4999,2405,-1
6,5000,2,0.15,84,2500,2406,4895,2330,-76
6,5000,2,0.2,84,2500,2406,3992,2500,94
6,5000,2,0.25,84,2500,2406,2821,2500,94
6,5000,3,0.05,126,2500,2462,5000,2462,0
6,5000,3,0.1,126,2500,2462,4997,2459,-3
6,5000,3,0.15,126,2500,2462,4859,2225,-237
6,5000,3,0.2,126,2500,2462,3967,2500,38
6,5000,3,0.25,126,2500,2462,2838,2500,38
6,5000,4,0.05,168,2500,2349,5000,2349,0
6,5000,4,0.1,168,2500,2349,5000,2349,0
6,5000,4,0.15,168,2500,2349,4893,2440,91
6,5000,4,0.2,168,2500,2349,4040,2500,151
6,5000,4,0.25,168,2500,2349,2856,2500,151
7,5000,0,0.05,0,2500,2431,5000,2431,0
7,5000,0,0.1,0,2500,2431,4999,2430,-1
7,5000,0,0.15,0,2500,2431,4862,2488,57
7,5000,0,0.2,0,2500,2431,3761,2500,69
7,5000,0,0.25,0,2500,2431,2733,2500,69
7,5000,1,0.05,42,2500,2464,5000,2464,0
7,5000,1,0.1,42,2500,2464,5000,2464,0
7,5000,1,0.15,42,2500,2464,4900,2353,-111
7,5000,1,0.2,42,2500,2464,3886,2500,36
7,5000,1,0.25,42,2500,2464,2733,2500,36
7,5000,2,0.05,84,2500,2462,5000,2462,0
7,5000,2,0.1,84,2500,2462,5000,2462,0
7,5000,2,0.15,84,2500,2462,4876,2425,-37
7,5000,2,0.2,84,2500,2462,3815,2500,38
7,5000,2,0.25,84,2500,2462,2703,2500,38
7,5000,3,0.05,126,2500,2461,5000,2461,0
7,5000,3,0.1,126,2500,2461,4997,2458,-3
7,5000,3,0.15,126,2500,2461,4838,2462,1
7,5000,3,0.2,126,2500,2461,3751,2500,39
7,5000,3,0.25,126,2500,2461,2725,2500,39
7,5000,4,0.05,168,2500,2408,5000,2408,0
7,5000,4,0.1,168,2500,2408,5000,2408,0
7,5000,4,0.15,168,2500,2408,4872,2477,69
7,5000,4,0.2,168,2500,2408,3871,2500,92
7,5000,4,0.25,168,2500,2408,2721,2500,92
8,5000,0,0.05,0,2500,2484,5000,2484,0
8,5000,0,0.1,0,2500,2484,4998,2483,-1
8,5000,0,0.15,0,2500,2484,4822,2500,16
8,5000,0,0.2,0,2500,2484,3591,2500,16
8,5000,0,0.25,0,2500,2484,2634,2500,16
8,5000,1,0.05,42,2500,2455,5000,2455,0
8,5000,1,0.1,42,2500,2455,5000,2455,0
8,5000,1,0.15,42,2500,2455,4875,2405,-50
8,5000,1,0.2,42,2500,2455,3721,2500,45
8,5000,1,0.25,42,2500,2455,2623,2500,45
8,5000,2,0.05,84,2500,2484,5000,2484,0
8,5000,2,0.1,84,2500,2484,4999,2483,-1
8,5000,2,0.15,84,2500,2484,4858,2439,-45
8,5000,2,0.2,84,2500,2484,3629,2500,16
8,5000,2,0.25,84,2500,2484,2624,2500,16
8,5000,3,0.05,126,2500,2500,5000,2500,0
8,5000,3,0.1,126,2500,2500,4996,2496,-4
8,5000,3,0.15,126,2500,2500,4812,2441,-59
8,5000,3,0.2,126,2500,2500,3561,2500,0
8,5000,3,0.25,126,2500,2500,2627,2500,0
8,5000,4,0.05,168,2500,2436,5000,2436,0
8,5000,4,0.1,168,2500,2436,4999,2435,-1
8,5000,4,0.15,168,2500,2436,4834,2442,6
8,5000,4,0.2,168,2500,2436,3714,2500,64
8,5000,4,0.25,168,2500,2436,2639,2500,64
9,5000,0,0.05,0,2500,2500,5000,2500,0
9,5000,0,0.1,0,2500,2500,5000,2500,0
9,5000,0,0.15,0,2500,2500,4771,2483,-17
9,5000,0,0.2,0,2500,2500,3397,2500,0
9,5000,0,0.25,0,2500,2500,2584,2500,0
9,5000,1,0.05,42,2500,2336,5000,2336,0
9,5000,1,0.1,42,2500,2336,5000,2336,0
9,5000,1,0.15,42,2500,2336,4847,2500,164
9,5000,1,0.2,42,2500,2336,3540,2500,164
9,5000,1,0.25,42,2500,2336,2576,2500,164
9,5000,2,0.05,84,2500,2362,5000,2362,0
9,5000,2,0.1,84,2500,2362,4998,2362,0
9,5000,2,0.15,84,2500,2362,4822,2500,138
9,5000,2,0.2,84,2500,2362,3448,2500,138
9,5000,2,0.25,84,2500,2362,2575,2500,138
9,5000,3,0.05,126,2500,2500,5000,2500,0
9,5000,3,0.1,126,2500,2500,4997,2497,-3
9,5000,3,0.15,126,2500,2500,4780,2484,-16
9,5000,3,0.2,126,2500,2500,3373,2500,0
9,5000,3,0.25,126,2500,2500,2587,2500,0
9,5000,4,0.05,168,2500,2386,5000,2386,0
9,5000,4,0.1,168,2500,2386,5000,2386,0
9,5000,4,0.15,168,2500,2386,4804,2483,97
9,5000,4,0.2,168,2500,2386,3534,2500,114
9,5000,4,0.25,168,2500,2386,2587,2500,114
10,5000,0,0.05,0,2500,2454,5000,2454,0
10,5000,0,0.1,0,2500,2454,4999,2453,-1
10,5000,0,0.15,0,2500,2454,4751,2482,28
10,5000,0,0.2,0,2500,2454,3256,2500,46
10,5000,0,0.25,0,2500,2454,2559,2500,46
10,5000,1,0.05,42,2500,2477,5000,2477,0
10,5000,1,0.1,42,2500,2477,4999,2477,0
10,5000,1,0.15,42,2500,2477,4788,2500,23
10,5000,1,0.2,42,2500,2477,3356,2500,23
10,5000,1,0.25,42,2500,2477,2536,2500,23
10,5000,2,0.05,84,2500,2458,5000,2458,0
10,5000,2,0.1,84,2500,2458,5000,2458,0
10,5000,2,0.15,84,2500,2458,4785,2500,42
10,5000,2,0.2,84,2500,2458,3297,2500,42
10,5000,2,0.25,84,2500,2458,2549,2500,42
10,5000,3,0.05,126,2500,2500,5000,2500,0
10,5000,3,0.1,126,2500,2500,4998,2498,-2
10,5000,3,0.15,126,2500,2500,4742,2483,-17
10,5000,3,0.2,126,2500,2500,3227,2500,0
10,5000,3,0.25,126,2500,2500,2553,2500,0
10,5000,4,0.05,168,2500,2433,5000,2433,0
10,5000,4,0.1,168,2500,2433,4998,2433,0
10,5000,4,0.15,168,2500,2433,4776,2500,67
10,5000,4,0.2,168,2500,2433,3357,2500,67
10,5000,4,0.25,168,2500,2433,2542,2500,67
1,10000,0,0.05,0,5058,5055,10000,5055,0
1,10000,0,0.1,0,5058,5055,9977,5036,-19
1,10000,0,0.15,0,5058,5055,9812,4896,-159
1,10000,0,0.2,0,5058,5055,9138,4409,-646
1,10000,0,0.25,0,5058,5055,8012,5029,-26
1,10000,1,0.05,42,5065,5053,9998,5052,-1
1,10000,1,0.1,42,5065,5053,9970,5036,-17
1,10000,1,0.15,42,5065,5053,9822,4915,-138
1,10000,1,0.2,42,5065,5053,9131,5052,-1
1,10000,1,0.25,42,5065,5053,8037,5040,-13
1,10000,2,0.05,84,5065,5065,10000,5065,0
1,10000,2,0.1,84,5065,5065,9979,5065,0
1,10000,2,0.15,84,5065,5065,9810,5062,-3
1,10000,2,0.2,84,5065,5065,9220,5045,-20
1,10000,2,0.25,84,5065,5065,8187,5025,-40
1,10000,3,0.05,126,5060,5059,9998,5058,-1
1,10000,3,0.1,126,5060,5059,9977,5042,-17
1,10000,3,0.15,126,5060,5059,9792,4881,-178
1,10000,3,0.2,126,5060,5059,9290,4505,-554
1,10000,3,0.25,126,5060,5059,7901,5016,-43
1,10000,4,0.05,168,5057,5057,9998,5057,0
1,10000,4,0.1,168,5057,5057,9980,5056,-1
1,10000,4,0.15,168,5057,5057,9855,5055,-2
1,10000,4,0.2,168,5057,5057,9252,5042,-15
1,10000,4,0.25,168,5057,5057,8221,5016,-41
2,10000,0,0.05,0,5002,4719,10000,4719,0
2,10000,0,0.1,0,5002,4719,9995,4706,-13
2,10000,0,0.15,0,5002,4719,9863,4741,22
2,10000,0,0.2,0,5002,4719,9266,4748,29
2,10000,0,0.25,0,5002,4719,7671,4996,277
2,10000,1,0.05,42,5001,4677,10000,4677,0
2,10000,1,0.1,42,5001,4677,9994,4673,-4
2,10000,1,0.15,42,5001,4677,9878,4588,-89
2,10000,1,0.2,42,5001,4677,9148,4629,-48
2,10000,1,0.25,42,5001,4677,7568,4993,316
2,10000,2,0.05,84,5000,4774,10000,4774,0
2,10000,2,0.1,84,5000,4774,9993,4735,-39
2,10000,2,0.15,84,5000,4774,9873,4799,25
2,10000,2,0.2,84,5000,4774,9246,4800,26
2,10000,2,0.25,84,5000,4774,7702,4997,223
2,10000,3,0.05,126,5000,4718,10000,4718,0
2,10000,3,0.1,126,5000,4718,9995,4715,-3
2,10000,3,0.15,126,5000,4718,9833,4741,23
2,10000,3,0.2,126,5000,4718,9147,4732,14
2,10000,3,0.25,126,5000,4718,7539,4993,275
2,10000,4,0.05,168,5000,4759,10000,4759,0
2,10000,4,0.1,168,5000,4759,9993,4748,-11
2,10000,4,0.15,168,5000,4759,9860,4742,-17
2,10000,4,0.2,168,5000,4759,9197,4743,-16
2,10000,4,0.25,168,5000,4759,7608,4992,233
3,10000,0,0.05,0,5000,4868,10000,4868,0
3,10000,0,0.1,0,5000,4868,9999,4867,-1
3,10000,0,0.15,0,5000,4868,9896,4580,-288
3,10000,0,0.2,0,5000,4868,9058,4961,93
3,10000,0,0.25,0,5000,4868,7029,4996,128
3,10000,1,0.05,42,5000,4857,10000,4857,0
3,10000,1,0.1,42,5000,4857,9997,4854,-3
3,10000,1,0.15,42,5000,4857,9873,4571,-286
3,10000,1,0.2,42,5000,4857,8848,4973,116
3,10000,1,0.25,42,5000,4857,6880,4998,141
3,10000,2,0.05,84,5000,4850,10000,4850,0
3,10000,2,0.1,84,5000,4850,9996,4838,-12
3,10000,2,0.15,84,5000,4850,9882,4593,-257
3,10000,2,0.2,84,5000,4850,9028,4975,125
3,10000,2,0.25,84,5000,4850,7060,4997,147
3,10000,3,0.05,126,5000,4864,10000,4864,0
3,10000,3,0.1,126,5000,4864,9995,4839,-25
3,10000,3,0.15,126,5000,4864,9871,4516,-348
3,10000,3,0.2,126,5000,4864,8878,4964,100
3,10000,3,0.25,126,5000,4864,6869,4998,134
3,10000,4,0.05,168,5000,4869,10000,4869,0
3,10000,4,0.1,168,5000,4869,9998,4867,-2
3,10000,4,0.15,168,5000,4869,9877,4581,-288
3,10000,4,0.2,168,5000,4869,8894,4982,113
3,10000,4,0.25,168,5000,4869,6911,4998,129
4,10000,0,0.05,0,5000,4874,10000,4874,0
4,10000,0,0.1,0,5000,4874,9998,4872,-2
4,10000,0,0.15,0,5000,4874,9868,4661,-213
4,10000,0,0.2,0,5000,4874,8814,4989,115
4,10000,0,0.25,0,5000,4874,6403,4999,125
4,10000,1,0.05,42,5000,4938,10000,4938,0
4,10000,1,0.1,42,5000,4938,9996,4928,-10
4,10000,1,0.15,42,5000,4938,9834,4605,-333
4,10000,1,0.2,42,5000,4938,8486,4997,59
4,10000,1,0.25,42,5000,4938,6287,4999,61
4,10000,2,0.05,84,5000,4920,10000,4920,0
4,10000,2,0.1,84,5000,4920,9996,4916,-4
4,10000,2,0.15,84,5000,4920,9859,4709,-211
4,10000,2,0.2,84,5000,4920,8668,5000,80
4,10000,2,0.25,84,5000,4920,6415,4999,79
4,10000,3,0.05,126,5000,4944,10000,4944,0
4,10000,3,0.1,126,5000,4944,9996,4940,-4
4,10000,3,0.15,126,5000,4944,9839,4746,-198
4,10000,3,0.2,126,5000,4944,8502,4996,52
4,10000,3,0.25,126,5000,4944,6218,4999,55
4,10000,4,0.05,168,5000,4916,10000,4916,0
4,10000,4,0.1,168,5000,4916,9997,4913,-3
4,10000,4,0.15,168,5000,4916,9832,4667,-249
4,10000,4,0.2,168,5000,4916,8522,4998,82
4,10000,4,0.25,168,5000,4916,6277,4999,83
5,10000,0,0.05,0,5000,4855,10000,4855,0
5,10000,0,0.1,0,5000,4855,9998,4853,-2
5,10000,0,0.15,0,5000,4855,9838,4896,41
5,10000,0,0.2,0,5000,4855,8469,5000,145
5,10000,0,0.25,0,5000,4855,5993,4999,144
5,10000,1,0.05,42,5000,4844,10000,4844,0
5,10000,1,0.1,42,5000,4844,9997,4841,-3
5,10000,1,0.15,42,5000,4844,9783,4896,52
5,10000,1,0.2,42,5000,4844,8126,5000,156
5,10000,1,0.25,42,5000,4844,5783,5000,156
5,10000,2,0.05,84,5000,4937,10000,4937,0
5,10000,2,0.1,84,5000,4937,9999,4936,-1
5,10000,2,0.15,84,5000,4937,9827,4560,-377
5,10000,2,0.2,84,5000,4937,8360,5000,63
5,10000,2,0.25,84,5000,4937,5977,5000,63
5,10000,3,0.05,126,5000,4920,10000,4920,0
5,10000,3,0.1,126,5000,4920,9998,4918,-2
5,10000,3,0.15,126,5000,4920,9794,4865,-55
5,10000,3,0.2,126,5000,4920,8181,5000,80
5,10000,3,0.25,126,5000,4920,5797,4998,78
5,10000,4,0.05,168,5000,4873,10000,4873,0
5,10000,4,0.1,168,5000,4873,9999,4872,-1
5,10000,4,0.15,168,5000,4873,9775,4878,5
5,10000,4,0.2,168,5000,4873,8145,4999,126
5,10000,4,0.25,168,5000,4873,5762,5000,127
6,10000,0,0.05,0,5000,4865,10000,4865,0
6,10000,0,0.1,0,5000,4865,9999,4864,-1
6,10000,0,0.15,0,5000,4865,9795,4863,-2
6,10000,0,0.2,0,5000,4865,8079,4999,134
6,10000,0,0.25,0,5000,4865,5581,4999,134
6,10000,1,0.05,42,5000,4896,10000,4896,0
6,10000,1,0.1,42,5000,4896,9998,4896,0
6,10000,1,0.15,42,5000,4896,9748,4968,72
6,10000,1,0.2,42,5000,4896,7724,5000,104
6,10000,1,0.25,42,5000,4896,5524,4999,103
6,10000,2,0.05,84,5000,4965,10000,4965,0
6,10000,2,0.1,84,5000,4965,9997,4950,-15
6,10000,2,0.15,84,5000,4965,9768,4842,-123
6,10000,2,0.2,84,5000,4965,7927,5000,35
6,10000,2,0.25,84,5000,4965,5553,5000,35
6,10000,3,0.05,126,5000,4946,10000,4946,0
6,10000,3,0.1,126,5000,4946,9999,4945,-1
6,10000,3,0.15,126,5000,4946,9698,4880,-66
6,10000,3,0.2,126,5000,4946,7753,5000,54
6,10000,3,0.25,126,5000,4946,5492,4999,53
6,10000,4,0.05,168,5000,4851,10000,4851,0
6,10000,4,0.1,168,5000,4851,9997,4848,-3
6,10000,4,0.15,168,5000,4851,9719,4967,116
6,10000,4,0.2,168,5000,4851,7692,4999,148
6,10000,4,0.25,168,5000,4851,5528,4999,148
7,10000,0,0.05,0,5000,4906,10000,4906,0
7,10000,0,0.1,0,5000,4906,10000,4906,0
7,10000,0,0.15,0,5000,4906,9776,4902,-4
7,10000,0,0.2,0,5000,4906,7687,5000,94
7,10000,0,0.25,0,5000,4906,5364,5000,94
7,10000,1,0.05,42,5000,4815,10000,4815,0
7,10000,1,0.1,42,5000,4815,9995,4883,68
7,10000,1,0.15,42,5000,4815,9681,4973,158
7,10000,1,0.2,42,5000,4815,7310,5000,185
7,10000,1,0.25,42,5000,4815,5279,5000,185
7,10000,2,0.05,84,5000,4928,10000,4928,0
7,10000,2,0.1,84,5000,4928,9998,4926,-2
7,10000,2,0.15,84,5000,4928,9719,4958,30
7,10000,2,0.2,84,5000,4928,7622,5000,72
7,10000,2,0.25,84,5000,4928,5330,5000,72
7,10000,3,0.05,126,5000,4917,10000,4917,0
7,10000,3,0.1,126,5000,4917,9994,4881,-36
7,10000,3,0.15,126,5000,4917,9641,4950,33
7,10000,3,0.2,126,5000,4917,7342,5000,83
7,10000,3,0.25,126,5000,4917,5277,4998,81
7,10000,4,0.05,168,5000,4830,10000,4830,0
7,10000,4,0.1,168,5000,4830,9997,4827,-3
7,10000,4,0.15,168,5000,4830,9648,4972,142
7,10000,4,0.2,168,5000,4830,7309,4999,169
7,10000,4,0.25,168,5000,4830,5323,4999,169
8,10000,0,0.05,0,5000,4861,10000,4861,0
8,10000,0,0.1,0,5000,4861,9998,4859,-2
8,10000,0,0.15,0,5000,4861,9714,4983,122
8,10000,0,0.2,0,5000,4861,7293,5000,139
8,10000,0,0.25,0,5000,4861,5208,5000,139
8,10000,1,0.05,42,5000,4727,10000,4727,0
8,10000,1,0.1,42,5000,4727,9995,4727,0
8,10000,1,0.15,42,5000,4727,9609,4970,243
8,10000,1,0.2,42,5000,4727,6913,5000,273
8,10000,1,0.25,42,5000,4727,5148,5000,273
8,10000,2,0.05,84,5000,4913,10000,4913,0
8,10000,2,0.1,84,5000,4913,10000,4913,0
8,10000,2,0.15,84,5000,4913,9635,5000,87
8,10000,2,0.2,84,5000,4913,7180,5000,87
8,10000,2,0.25,84,5000,4913,5184,5000,87
8,10000,3,0.05,126,5000,4832,10000,4832,0
8,10000,3,0.1,126,5000,4832,9995,4832,0
8,10000,3,0.15,126,5000,4832,9560,4991,159
8,10000,3,0.2,126,5000,4832,6946,5000,168
8,10000,3,0.25,126,5000,4832,5159,4999,167
8,10000,4,0.05,168,5000,4779,10000,4779,0
8,10000,4,0.1,168,5000,4779,9996,4757,-22
8,10000,4,0.15,168,5000,4779,9577,4984,205
8,10000,4,0.2,168,5000,4779,6953,5000,221
8,10000,4,0.25,168,5000,4779,5177,5000,221
9,10000,0,0.05,0,5000,4766,10000,4766,0
9,10000,0,0.1,0,5000,4766,9999,4766,0
9,10000,0,0.15,0,5000,4766,9653,4980,214
9,10000,0,0.2,0,5000,4766,6962,5000,234
9,10000,0,0.25,0,5000,4766,5116,5000,234
9,10000,1,0.05,42,5000,4877,10000,4877,0
9,10000,1,0.1,42,5000,4877,9996,4942,65
9,10000,1,0.15,42,5000,4877,9520,4962,85
9,10000,1,0.2,42,5000,4877,6554,5000,123
9,10000,1,0.25,42,5000,4877,5074,5000,123
9,10000,2,0.05,84,5000,4871,10000,4871,0
9,10000,2,0.1,84,5000,4871,9999,4870,-1
9,10000,2,0.15,84,5000,4871,9545,5000,129
9,10000,2,0.2,84,5000,4871,6833,5000,129
9,10000,2,0.25,84,5000,4871,5088,4999,128
9,10000,3,0.05,126,5000,4919,10000,4919,0
9,10000,3,0.1,126,5000,4919,9994,4913,-6
9,10000,3,0.15,126,5000,4919,9458,4986,67
9,10000,3,0.2,126,5000,4919,6636,5000,81
9,10000,3,0.25,126,5000,4919,5079,5000,81
9,10000,4,0.05,168,5000,4942,10000,4942,0
9,10000,4,0.1,168,5000,4942,9996,4938,-4
9,10000,4,0.15,168,5000,4942,9501,4984,42
9,10000,4,0.2,168,5000,4942,6556,5000,58
9,10000,4,0.25,168,5000,4942,5087,5000,58
10,10000,0,0.05,0,5000,4979,10000,4979,0
10,10000,0,0.1,0,5000,4979,9999,4978,-1
10,10000,0,0.15,0,5000,4979,9564,5000,21
10,10000,0,0.2,0,5000,4979,6630,5000,21
10,10000,0,0.25,0,5000,4979,5068,5000,21
10,10000,1,0.05,42,5000,4714,10000,4714,0
10,10000,1,0.1,42,5000,4714,9991,4714,0
10,10000,1,0.15,42,5000,4714,9405,4958,244
10,10000,1,0.2,42,5000,4714,6263,5000,286
10,10000,1,0.25,42,5000,4714,5039,5000,286
10,10000,2,0.05,84,5000,4926,10000,4926,0
10,10000,2,0.1,84,5000,4926,9998,4925,-1
10,10000,2,0.15,84,5000,4926,9469,5000,74
10,10000,2,0.2,84,5000,4926,6481,5000,74
10,10000,2,0.25,84,5000,4926,5056,5000,74
10,10000,3,0.05,126,5000,4955,10000,4955,0
10,10000,3,0.1,126,5000,4955,9992,4947,-8
10,10000,3,0.15,126,5000,4955,9354,4983,28
10,10000,3,0.2,126,5000,4955,6317,5000,45
10,10000,3,0.25,126,5000,4955,5030,4999,44
10,10000,4,0.05,168,5000,4910,10000,4910,0
10,10000,4,0.1,168,5000,4910,9995,4905,-5
10,10000,4,0.15,168,5000,4910,9389,4980,70
10,10000,4,0.2,168,5000,4910,6304,5000,90
10,10000,4,0.25,168,5000,4910,5054,5000,90
1,15000,0,0.05,0,7571,7571,14996,7571,0
1,15000,0,0.1,0,7571,7571,14969,7570,-1
1,15000,0,0.15,0,7571,7571,14737,7569,-2
1,15000,0,0.2,0,7571,7571,14002,7552,-19
1,15000,0,0.25,0,7571,7571,12536,7523,-48
1,15000,1,0.05,42,7587,7587,14998,7586,-1
1,15000,1,0.1,42,7587,7587,14956,7586,-1
