Running job on compute-0-01
Requested resources:
  - CPUs: 12
  - GPUs: 
  - Memory: 18000
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=0, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=1, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=2, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=3, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=4, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=5, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=6, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=7, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.025 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.05 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.075 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.1 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.125 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.15 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.175 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.2 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.225 as entry already exists.
Skipping n=80000, coeff=13.0, trial=8, epsilon=0.25 as entry already exists.
Skipping n=80000, coeff=13.0, trial=9, epsilon=0.025 as entry already exists.
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=80000, Oracle MIS=39451, Improvement=0
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=80000, Oracle MIS=39451, Improvement=0
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=79934, Oracle MIS=39386, Improvement=-65
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=78460, Oracle MIS=39460, Improvement=9
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=69120, Oracle MIS=40000, Improvement=549
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=52541, Oracle MIS=40000, Improvement=549
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=42533, Oracle MIS=40000, Improvement=549
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=40215, Oracle MIS=39999, Improvement=548
n=80000, coeff=13.0, trial=9, GT MIS=40000, Greedy MIS=39451, |S|=40005, Oracle MIS=39998, Improvement=547
Results saved to bipartite_experiment_results_epislons_80000.csv
